NO_OF_SAMPLES	129
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:15:04	710.78465524
FIRST_SAMPLE	119
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
153	1.52000	0.418964	0.493776	2.090191	0.150879	0.177981	-0.085826	0.000000	0.000000	0.000000	
154	1.53000	0.283168	0.492713	2.090173	0.096501	0.150152	-0.062557	0.000000	0.000000	0.000000	
155	1.54000	0.192110	0.424194	2.178939	0.105466	0.177277	-0.071725	0.000000	0.000000	0.000000	
156	1.55000	0.237181	0.515993	1.911890	0.141720	0.159531	-0.067153	0.000000	0.000000	0.000000	
157	1.56000	0.191676	0.538824	2.000218	0.150872	0.159518	-0.067102	0.000000	0.000000	0.000000	
158	1.57000	0.237376	0.378799	2.090692	0.114379	0.195563	-0.081030	0.000000	0.000000	0.000000	
159	1.58000	0.259717	0.539033	2.178342	0.142191	0.168636	-0.094739	0.000000	0.000000	0.000000	
160	1.59000	0.282923	0.493141	2.001375	0.141337	0.177638	-0.048905	0.000000	0.000000	0.000000	
161	1.60000	0.237010	0.493254	2.179537	0.141743	0.204792	-0.085611	0.000000	0.000000	0.000000	
162	1.61000	0.214505	0.447571	2.000558	0.150602	0.177677	-0.067221	0.000000	0.000000	0.000000	
163	1.62000	0.214491	0.492779	1.912705	0.105664	0.159256	-0.080837	0.000000	0.000000	0.000000	
164	1.63000	0.260427	0.379217	2.621962	0.150689	0.204822	-0.072011	0.000000	0.000000	0.000000	
165	1.64000	0.259779	0.402124	1.733771	0.150695	0.159732	-0.081033	0.000000	0.000000	0.000000	
166	1.65000	0.328666	0.447215	1.912570	0.105253	0.150305	-0.053473	0.000000	0.000000	0.000000	
167	1.66000	0.328305	0.493589	2.444028	0.151178	0.168749	-0.085724	0.000000	0.000000	0.000000	
168	1.67000	0.215066	0.379152	2.531256	0.150996	0.159525	-0.071881	0.000000	0.000000	0.000000	
169	1.68000	0.283056	0.515972	2.177503	0.132867	0.141368	-0.062606	0.000000	0.000000	0.000000	
170	1.69000	0.419411	0.447483	2.268285	0.087853	0.159402	-0.099495	0.000000	0.000000	0.000000	
171	1.70000	0.237735	0.424118	2.535319	0.087455	0.204314	-0.080997	0.000000	0.000000	0.000000	
172	1.71000	0.373826	0.515925	2.002612	0.114354	0.177578	-0.062726	0.000000	0.000000	0.000000	
173	1.72000	0.237561	0.516200	2.620341	0.151417	0.150476	-0.080989	0.000000	0.000000	0.000000	
174	1.73000	0.146003	0.561178	2.002712	0.114619	0.195397	-0.080773	0.000000	0.000000	0.000000	
175	1.74000	0.191899	0.492761	2.178530	0.105881	0.159194	-0.085420	0.000000	0.000000	0.000000	
176	1.75000	0.237049	0.515959	2.001521	0.132764	0.177581	-0.080936	0.000000	0.000000	0.000000	
177	1.76000	0.260150	0.424806	2.178654	0.150453	0.195805	-0.062748	0.000000	0.000000	0.000000	
178	1.77000	0.214227	0.492985	1.736174	0.132275	0.195661	-0.067155	0.000000	0.000000	0.000000	
179	1.78000	0.237278	0.446981	1.646391	0.087472	0.141100	-0.080817	0.000000	0.000000	0.000000	
180	1.79000	0.237274	0.561405	2.178827	0.114951	0.159296	-0.080860	0.000000	0.000000	0.000000	
181	1.80000	0.237738	0.538342	2.533802	0.096943	0.159091	-0.076284	0.000000	0.000000	0.000000	
182	1.81000	0.260523	0.401680	2.000303	0.132238	0.159450	-0.044308	0.000000	0.000000	0.000000	
183	1.82000	0.260016	0.401927	2.090510	0.141374	0.204829	-0.071930	0.000000	0.000000	0.000000	
184	1.83000	0.328096	0.493504	1.911836	0.150768	0.159747	-0.071897	0.000000	0.000000	0.000000	
185	1.84000	0.191634	0.516074	2.534543	0.150907	0.222837	-0.085608	0.000000	0.000000	0.000000	
186	1.85000	0.259959	0.401695	1.734829	0.114477	0.159446	-0.080963	0.000000	0.000000	0.000000	
187	1.86000	0.259467	0.584571	2.180362	0.132991	0.204761	-0.099327	0.000000	0.000000	0.000000	
188	1.87000	0.283030	0.492711	1.912892	0.096404	0.150181	-0.062541	0.000000	0.000000	0.000000	
189	1.88000	0.146141	0.492789	2.002980	0.132183	0.222661	-0.062535	0.000000	0.000000	0.000000	
190	1.89000	0.328167	0.561461	2.269971	0.105571	0.204585	-0.081033	0.000000	0.000000	0.000000	
191	1.90000	0.236882	0.515918	2.092432	0.132407	0.231865	-0.081017	0.000000	0.000000	0.000000	
192	1.91000	0.260308	0.447098	2.091984	0.113897	0.213589	-0.048912	0.000000	0.000000	0.000000	
193	1.92000	0.259551	0.516209	1.912294	0.142013	0.168685	-0.094731	0.000000	0.000000	0.000000	
194	1.93000	0.146311	0.538264	2.180276	0.114432	0.204389	-0.067049	0.000000	0.000000	0.000000	
195	1.94000	0.237690	0.583702	2.091177	0.087338	0.159004	-0.048660	0.000000	0.000000	0.000000	
196	1.95000	0.214330	0.493316	1.999122	0.142319	0.132415	-0.094645	0.000000	0.000000	0.000000	
197	1.96000	0.214758	0.561350	1.911613	0.132564	0.141254	-0.044103	0.000000	0.000000	0.000000	
198	1.97000	0.351168	0.493318	2.090266	0.141420	0.177730	-0.053593	0.000000	0.000000	0.000000	
199	1.98000	0.328182	0.447505	2.002010	0.114586	0.177596	-0.085659	0.000000	0.000000	0.000000	
200	1.99000	0.259834	0.561367	2.003166	0.114450	0.195531	-0.071745	0.000000	0.000000	0.000000	
201	2.00000	0.259991	0.539003	2.177749	0.151005	0.159597	-0.071797	0.000000	0.000000	0.000000	
202	2.01000	0.214680	0.515825	2.267386	0.132734	0.177471	-0.067162	0.000000	0.000000	0.000000	
203	2.02000	0.283164	0.516175	2.532293	0.151035	0.159555	-0.062697	0.000000	0.000000	0.000000	
204	2.03000	0.259924	0.515560	2.092442	0.096383	0.204461	-0.080941	0.000000	0.000000	0.000000	
205	2.04000	0.282757	0.493502	2.265816	0.151234	0.150615	-0.085623	0.000000	0.000000	0.000000	
206	2.05000	0.328322	0.538433	1.915354	0.104912	0.204564	-0.048893	0.000000	0.000000	0.000000	
207	2.06000	0.327810	0.538791	1.736592	0.114566	0.177611	-0.085572	0.000000	0.000000	0.000000	
208	2.07000	0.237393	0.492828	2.445616	0.097005	0.177279	-0.099279	0.000000	0.000000	0.000000	
209	2.08000	0.350584	0.630102	1.914474	0.114719	0.177575	-0.080964	0.000000	0.000000	0.000000	
210	2.09000	0.282886	0.538678	2.001892	0.132345	0.177552	-0.048856	0.000000	0.000000	0.000000	
211	2.10000	0.146296	0.515274	1.913612	0.096410	0.177158	-0.071559	0.000000	0.000000	0.000000	
212	2.11000	0.260226	0.492581	2.179962	0.078623	0.168123	-0.085471	0.000000	0.000000	0.000000	
213	2.12000	0.328617	0.424803	2.178442	0.141383	0.177705	-0.053619	0.000000	0.000000	0.000000	
214	2.13000	0.259940	0.538529	1.913653	0.114444	0.177440	-0.067140	0.000000	0.000000	0.000000	
215	2.14000	0.191566	0.402087	2.089311	0.159762	0.195864	-0.085629	0.000000	0.000000	0.000000	
216	2.15000	0.328355	0.379302	2.090400	0.150246	0.204977	-0.062876	0.000000	0.000000	0.000000	
217	2.16000	0.260227	0.515634	1.912801	0.114362	0.159311	-0.053364	0.000000	0.000000	0.000000	
218	2.17000	0.260257	0.447158	2.178803	0.096737	0.159231	-0.085525	0.000000	0.000000	0.000000	
219	2.18000	0.260031	0.516181	2.177624	0.150973	0.159604	-0.071814	0.000000	0.000000	0.000000	
220	2.19000	0.351162	0.538653	1.913274	0.114358	0.159430	-0.053469	0.000000	0.000000	0.000000	
221	2.20000	0.237260	0.401538	1.735007	0.105432	0.159343	-0.080916	0.000000	0.000000	0.000000	
222	2.21000	0.259949	0.379094	1.733796	0.132622	0.150546	-0.081002	0.000000	0.000000	0.000000	
223	2.22000	0.327768	0.539221	1.912815	0.150881	0.177870	-0.085657	0.000000	0.000000	0.000000	
224	2.23000	0.283035	0.447507	2.267269	0.132612	0.177586	-0.067300	0.000000	0.000000	0.000000	
225	2.24000	0.328384	0.516284	2.088507	0.150909	0.141589	-0.062693	0.000000	0.000000	0.000000	
226	2.25000	0.236624	0.493632	2.001442	0.168932	0.205059	-0.094826	0.000000	0.000000	0.000000	
227	2.26000	0.327912	0.516039	2.180773	0.114760	0.204733	-0.099432	0.000000	0.000000	0.000000	
228	2.27000	0.419033	0.493405	2.091229	0.114785	0.177719	-0.094935	0.000000	0.000000	0.000000	
229	2.28000	0.146589	0.447757	2.530068	0.169486	0.141478	-0.080931	0.000000	0.000000	0.000000	
230	2.29000	0.123052	0.492639	1.736560	0.105518	0.195393	-0.094517	0.000000	0.000000	0.000000	
231	2.30000	0.328755	0.424322	2.536189	0.096153	0.222575	-0.067393	0.000000	0.000000	0.000000	
232	2.31000	0.328284	0.493236	2.178009	0.115140	0.141380	-0.094773	0.000000	0.000000	0.000000	
233	2.32000	0.214257	0.447386	1.913940	0.132297	0.213770	-0.076406	0.000000	0.000000	0.000000	
234	2.33000	0.350870	0.402084	1.645639	0.132507	0.150668	-0.076510	0.000000	0.000000	0.000000	
235	2.34000	0.259609	0.447255	1.736316	0.096605	0.177449	-0.103867	0.000000	0.000000	0.000000	
236	2.35000	0.283084	0.424539	2.533798	0.105934	0.177408	-0.094823	0.000000	0.000000	0.000000	
237	2.36000	0.146315	0.515775	2.534142	0.132951	0.204531	-0.085488	0.000000	0.000000	0.000000	
238	2.37000	0.259943	0.493370	1.910819	0.150930	0.141553	-0.071781	0.000000	0.000000	0.000000	
239	2.38000	0.282582	0.424666	1.736057	0.132153	0.195776	-0.067294	0.000000	0.000000	0.000000	
240	2.39000	0.259912	0.379218	1.912460	0.150367	0.195886	-0.071935	0.000000	0.000000	0.000000	
241	2.40000	0.214818	0.378578	2.179909	0.105191	0.204472	-0.071824	0.000000	0.000000	0.000000	
242	2.41000	0.214414	0.493412	2.265535	0.151384	0.150544	-0.094711	0.000000	0.000000	0.000000	
243	2.42000	0.236633	0.538866	1.735695	0.132835	0.177652	-0.094664	0.000000	0.000000	0.000000	
244	2.43000	0.260707	0.424551	2.533008	0.132550	0.177482	-0.053542	0.000000	0.000000	0.000000	
245	2.44000	0.328237	0.401690	2.092565	0.105117	0.222760	-0.081154	0.000000	0.000000	0.000000	
246	2.45000	0.259697	0.493443	1.911546	0.150980	0.159689	-0.085574	0.000000	0.000000	0.000000	
247	2.46000	0.146241	0.538390	2.000694	0.114925	0.150155	-0.080727	0.000000	0.000000	0.000000	
