NO_OF_SAMPLES	303
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
FIRST_SAMPLE	167
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
240	2.39000	2.610688	1.995319	1.925508	0.260817	0.380725	0.174453	0.000000	0.000000	0.000000	
241	2.40000	2.589278	1.926429	2.462589	0.251691	0.435147	0.160724	0.000000	0.000000	0.000000	
242	2.41000	2.748186	1.949855	2.373773	0.233627	0.389655	0.174161	0.000000	0.000000	0.000000	
243	2.42000	2.611141	1.949668	2.104537	0.260828	0.380697	0.169882	0.000000	0.000000	0.000000	
244	2.43000	2.406834	2.039793	2.371695	0.270140	0.380343	0.170336	0.000000	0.000000	0.000000	
245	2.44000	2.680275	1.881243	2.373557	0.260766	0.398886	0.169746	0.000000	0.000000	0.000000	
246	2.45000	2.588998	1.949341	2.372829	0.260837	0.417048	0.160725	0.000000	0.000000	0.000000	
247	2.46000	2.679399	2.017959	2.015482	0.260693	0.435343	0.178843	0.000000	0.000000	0.000000	
248	2.47000	2.610630	1.950064	2.014536	0.270015	0.353642	0.156108	0.000000	0.000000	0.000000	
249	2.48000	2.633138	1.950218	1.925302	0.260825	0.380999	0.151434	0.000000	0.000000	0.000000	
250	2.49000	2.542662	2.086017	2.013926	0.297323	0.380839	0.174581	0.000000	0.000000	0.000000	
251	2.50000	2.543810	1.948971	2.462428	0.251753	0.416783	0.170029	0.000000	0.000000	0.000000	
252	2.51000	2.702481	1.949815	2.104567	0.297113	0.399285	0.169656	0.000000	0.000000	0.000000	
253	2.52000	2.587737	1.972698	1.835512	0.288051	0.381060	0.160722	0.000000	0.000000	0.000000	
254	2.53000	2.680428	2.017763	2.461688	0.315571	0.381029	0.169709	0.000000	0.000000	0.000000	
255	2.54000	2.701809	1.881943	1.925966	0.269780	0.381065	0.160495	0.000000	0.000000	0.000000	
256	2.55000	2.633018	1.995731	1.925277	0.251705	0.417386	0.146792	0.000000	0.000000	0.000000	
257	2.56000	2.565788	2.086126	2.371458	0.288412	0.390003	0.151550	0.000000	0.000000	0.000000	
258	2.57000	2.589333	1.880911	2.283437	0.297073	0.399036	0.169957	0.000000	0.000000	0.000000	
259	2.58000	2.587608	1.881845	1.925571	0.242567	0.380851	0.146971	0.000000	0.000000	0.000000	
260	2.59000	2.679604	1.881580	2.104949	0.269843	0.371760	0.169756	0.000000	0.000000	0.000000	
261	2.60000	2.565344	1.858777	2.014977	0.260720	0.380856	0.151635	0.000000	0.000000	0.000000	
262	2.61000	2.587851	1.927179	1.925273	0.269860	0.380944	0.156147	0.000000	0.000000	0.000000	
263	2.62000	2.612108	1.881041	2.372903	0.288108	0.371671	0.169927	0.000000	0.000000	0.000000	
264	2.63000	2.589345	1.880862	2.283632	0.287929	0.417173	0.169943	0.000000	0.000000	0.000000	
265	2.64000	2.747484	1.813804	2.015985	0.251556	0.381017	0.155822	0.000000	0.000000	0.000000	
266	2.65000	2.748598	1.926968	2.373280	0.288091	0.399178	0.169568	0.000000	0.000000	0.000000	
267	2.66000	2.473991	1.972291	1.924875	0.260782	0.398912	0.156382	0.000000	0.000000	0.000000	
268	2.67000	2.632460	1.996070	1.656292	0.288053	0.390497	0.142205	0.000000	0.000000	0.000000	
269	2.68000	2.497321	1.972259	2.282461	0.260999	0.380694	0.147162	0.000000	0.000000	0.000000	
270	2.69000	2.588815	1.881235	2.283505	0.260777	0.398931	0.156166	0.000000	0.000000	0.000000	
271	2.70000	2.679804	1.995186	2.283597	0.260917	0.389779	0.174300	0.000000	0.000000	0.000000	
272	2.71000	2.544142	2.017081	2.640962	0.260974	0.425873	0.170001	0.000000	0.000000	0.000000	
273	2.72000	2.451328	1.949482	2.014304	0.251782	0.371477	0.156468	0.000000	0.000000	0.000000	
274	2.73000	2.588725	2.040409	2.282993	0.269937	0.444451	0.160664	0.000000	0.000000	0.000000	
275	2.74000	2.611532	2.040305	2.104376	0.287984	0.444492	0.178992	0.000000	0.000000	0.000000	
276	2.75000	2.565668	1.949174	1.747106	0.287704	0.435324	0.192919	0.000000	0.000000	0.000000	
277	2.76000	2.701284	1.927679	1.836430	0.251544	0.426624	0.146649	0.000000	0.000000	0.000000	
278	2.77000	2.565921	1.858291	2.105220	0.242448	0.398652	0.174608	0.000000	0.000000	0.000000	
279	2.78000	2.543394	2.017491	2.372251	0.270110	0.380548	0.170025	0.000000	0.000000	0.000000	
280	2.79000	2.565959	1.926767	2.372604	0.251835	0.389747	0.151614	0.000000	0.000000	0.000000	
281	2.80000	2.566242	1.926449	2.283559	0.260813	0.389605	0.174595	0.000000	0.000000	0.000000	
282	2.81000	2.611129	1.926989	2.014675	0.297104	0.390181	0.160688	0.000000	0.000000	0.000000	
283	2.82000	2.634649	1.972032	2.283717	0.269952	0.380528	0.188213	0.000000	0.000000	0.000000	
284	2.83000	2.588522	1.949392	2.015276	0.269676	0.444462	0.169885	0.000000	0.000000	0.000000	
285	2.84000	2.543207	1.949341	2.283127	0.260819	0.417065	0.156231	0.000000	0.000000	0.000000	
286	2.85000	2.474843	1.949013	2.014613	0.287990	0.389720	0.179386	0.000000	0.000000	0.000000	
287	2.86000	2.611812	1.949265	2.373480	0.233580	0.398501	0.179071	0.000000	0.000000	0.000000	
288	2.87000	2.589122	1.972126	2.551515	0.251923	0.398760	0.156139	0.000000	0.000000	0.000000	
289	2.88000	2.588292	1.995367	2.282501	0.270193	0.353546	0.151557	0.000000	0.000000	0.000000	
290	2.89000	2.633758	1.995317	2.014658	0.288120	0.380958	0.169807	0.000000	0.000000	0.000000	
291	2.90000	2.565429	1.972462	2.014202	0.297229	0.371914	0.160790	0.000000	0.000000	0.000000	
292	2.91000	2.588084	1.881513	1.925651	0.269661	0.426490	0.151535	0.000000	0.000000	0.000000	
293	2.92000	2.542274	1.972540	1.924951	0.269941	0.371729	0.160839	0.000000	0.000000	0.000000	
294	2.93000	2.496828	1.881298	1.835988	0.260629	0.389832	0.160966	0.000000	0.000000	0.000000	
295	2.94000	2.588770	1.881356	2.372793	0.251914	0.335083	0.160813	0.000000	0.000000	0.000000	
296	2.95000	2.496568	1.972465	1.835349	0.269908	0.371698	0.160942	0.000000	0.000000	0.000000	
297	2.96000	2.542493	1.926960	2.014670	0.260806	0.380776	0.156257	0.000000	0.000000	0.000000	
298	2.97000	2.566041	1.972316	2.371768	0.297373	0.381010	0.147007	0.000000	0.000000	0.000000	
299	2.98000	2.611498	1.971894	2.105796	0.215214	0.416447	0.202022	0.000000	0.000000	0.000000	
300	2.99000	2.611710	1.858564	2.372992	0.260820	0.389875	0.151535	0.000000	0.000000	0.000000	
301	3.00000	2.587962	1.836074	1.836367	0.269591	0.417426	0.151557	0.000000	0.000000	0.000000	
302	3.01000	2.678552	1.950453	1.925350	0.260841	0.381116	0.146730	0.000000	0.000000	0.000000	
