NO_OF_SAMPLES	303
FREQUENCY	100
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
FIRST_SAMPLE	167
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
221	2.20000	-13.238955	-93.051326	258.130884	-20.392224	27.665522	7.794512	-105.245702	-64.917551	0.000000	
222	2.21000	-14.015917	-92.914646	258.047666	-20.354712	27.882384	7.611712	-105.997703	-64.814453	0.000000	
223	2.22000	-13.973601	-92.707839	258.413529	-20.291368	28.172749	7.487341	-106.978141	-64.510855	0.000000	
224	2.23000	-13.521879	-91.451759	261.543008	-20.361354	28.570548	7.326319	-107.291042	-64.208285	0.000000	
225	2.24000	-13.574086	-89.283699	265.570941	-20.500643	29.139097	6.982863	-107.798932	-64.098964	0.000000	
226	2.25000	-14.103314	-87.527516	268.794919	-20.631729	29.661984	6.667403	-108.373133	-64.089889	0.000000	
227	2.26000	-15.358718	-86.663584	271.660156	-20.792082	30.247216	6.388997	-109.198304	-64.139253	0.000000	
228	2.27000	-17.768506	-88.016638	273.261582	-20.938755	30.686610	6.276060	-109.809048	-64.102290	0.000000	
229	2.28000	-20.356511	-90.671533	273.074070	-21.052970	30.945245	6.341762	-110.446553	-64.169313	0.000000	
230	2.29000	-22.240242	-93.073147	272.352923	-21.121140	31.096660	6.393045	-111.013636	-64.229904	0.000000	
231	2.30000	-23.351711	-94.604414	271.095635	-21.043341	31.059899	6.512774	-111.225671	-64.008811	0.000000	
232	2.31000	-23.555839	-95.630006	267.705042	-20.846929	30.817414	6.618125	-111.695696	-63.923145	0.000000	
233	2.32000	-22.102893	-94.733721	265.655428	-20.591738	30.486589	6.644500	-111.533104	-63.588440	0.000000	
234	2.33000	-19.263925	-92.648322	264.418150	-20.389544	30.183923	6.669861	-111.345699	-63.439013	0.000000	
235	2.34000	-16.132027	-89.444053	264.436536	-20.239165	30.025797	6.585272	-111.221022	-63.358104	0.000000	
236	2.35000	-13.706365	-86.285265	263.378583	-19.978733	29.714008	6.455791	-110.857414	-63.108654	0.000000	
237	2.36000	-12.624849	-83.151117	261.426626	-19.698057	29.364816	6.190495	-110.516304	-62.988967	0.000000	
238	2.37000	-12.379568	-81.732358	259.644048	-19.494321	29.068240	6.085785	-110.170131	-62.854834	0.000000	
239	2.38000	-13.179134	-81.434783	256.701963	-19.329218	28.815628	6.004738	-110.320483	-62.972726	0.000000	
240	2.39000	-14.138484	-81.044723	254.109732	-19.045571	28.536545	5.905389	-110.192721	-62.555529	0.000000	
241	2.40000	-14.163617	-80.586677	251.971706	-18.935255	28.302369	5.873915	-110.193008	-62.717604	0.000000	
242	2.41000	-12.413426	-79.554986	251.351205	-18.843306	28.069871	5.927580	-109.822471	-62.671940	0.000000	
243	2.42000	-10.208923	-78.134795	251.628099	-18.787691	27.982278	5.971529	-109.709509	-62.611796	0.000000	
244	2.43000	-8.754094	-77.173651	251.726199	-18.814205	27.929377	6.011688	-109.691386	-62.848017	0.000000	
245	2.44000	-8.529851	-75.894079	252.086280	-18.774676	27.902634	5.920436	-109.464962	-62.808391	0.000000	
246	2.45000	-9.809890	-74.957746	250.749896	-18.624810	27.848339	5.661116	-109.623690	-62.694144	0.000000	
247	2.46000	-11.471719	-75.484740	248.427411	-18.542585	27.702604	5.589772	-109.788790	-62.857892	0.000000	
248	2.47000	-12.423956	-76.810997	248.061553	-18.554017	27.683389	5.654434	-109.717122	-62.778717	0.000000	
249	2.48000	-13.103640	-77.543998	249.125869	-18.619305	27.808527	5.714343	-109.640541	-62.655467	0.000000	
250	2.49000	-13.010138	-78.206316	247.431562	-18.595214	27.655028	5.888453	-109.785246	-62.874602	0.000000	
251	2.50000	-11.985192	-78.020921	247.247092	-18.495780	27.430652	6.006672	-109.127913	-62.549384	0.000000	
252	2.51000	-9.737978	-75.709353	246.904587	-18.357036	27.307501	6.014420	-109.149957	-62.453685	0.000000	
253	2.52000	-8.398906	-74.198587	245.393863	-18.227423	26.984309	6.036974	-108.725574	-62.556588	0.000000	
254	2.53000	-7.763760	-73.942612	242.002244	-17.901336	26.562643	6.132929	-108.611397	-62.120983	0.000000	
255	2.54000	-7.603430	-74.260163	239.674257	-17.729507	26.148098	6.247663	-107.962425	-61.948206	0.000000	
256	2.55000	-7.897887	-74.558128	238.335642	-17.757336	25.975648	6.317089	-107.794204	-62.358986	0.000000	
257	2.56000	-9.415415	-76.936069	236.356871	-17.762042	25.729666	6.524465	-107.393886	-62.487672	0.000000	
258	2.57000	-10.770133	-80.547071	234.197991	-17.771194	25.556296	6.882125	-107.407252	-62.471401	0.000000	
259	2.58000	-11.353677	-82.675099	234.905068	-18.012761	25.662135	7.106532	-107.434077	-62.945471	0.000000	
260	2.59000	-11.414633	-83.934473	237.303296	-18.234312	25.786440	7.321465	-106.863260	-63.033058	0.000000	
261	2.60000	-10.612886	-84.826582	239.619846	-18.464272	25.948134	7.475823	-106.642311	-63.237557	0.000000	
262	2.61000	-9.629973	-85.420775	241.401401	-18.621325	26.029165	7.643933	-106.357449	-63.325603	0.000000	
263	2.62000	-8.376154	-85.192966	243.991852	-18.830870	26.209540	7.729551	-106.177848	-63.555954	0.000000	
264	2.63000	-7.077802	-84.963912	246.138406	-18.932615	26.445168	7.828633	-106.424748	-63.457719	0.000000	
265	2.64000	-5.436684	-84.758350	248.550236	-19.151388	26.553559	7.945977	-106.097786	-63.761162	0.000000	
266	2.65000	-4.863794	-85.581411	250.065582	-19.308597	26.697602	8.068518	-106.124846	-63.873161	0.000000	
267	2.66000	-6.066454	-86.887129	250.154832	-19.474576	26.875936	8.096799	-106.604667	-64.302083	0.000000	
268	2.67000	-7.976402	-88.215180	249.706145	-19.521599	27.063628	8.024850	-107.236948	-64.388927	0.000000	
269	2.68000	-9.999783	-89.590689	250.062919	-19.730933	27.340440	7.884299	-107.862504	-64.911578	0.000000	
270	2.69000	-11.840495	-91.125018	250.148955	-19.868600	27.554662	7.803026	-108.382974	-65.190666	0.000000	
271	2.70000	-13.112520	-92.408089	251.042850	-20.087879	27.868383	7.716533	-109.041472	-65.626421	0.000000	
272	2.71000	-14.066681	-93.211576	253.277272	-20.342880	28.326761	7.606764	-109.737632	-65.930354	0.000000	
273	2.72000	-14.247720	-93.785444	256.227546	-20.633599	28.822017	7.468548	-110.380016	-66.221297	0.000000	
274	2.73000	-14.450525	-94.336041	258.103060	-20.834307	29.109673	7.445312	-110.661632	-66.435146	0.000000	
275	2.74000	-14.906071	-94.747408	258.014930	-20.825705	29.227066	7.381210	-111.082653	-66.359553	0.000000	
276	2.75000	-15.110532	-95.136166	258.282941	-20.871409	29.317103	7.339847	-111.283992	-66.407095	0.000000	
277	2.76000	-15.358834	-95.436795	259.983661	-21.153196	29.576845	7.321647	-111.517292	-67.013241	0.000000	
278	2.77000	-15.874611	-97.290652	262.561272	-21.402925	29.854430	7.486114	-111.401439	-67.025205	0.000000	
279	2.78000	-15.365139	-99.122719	267.558689	-21.890333	30.502137	7.681096	-111.821689	-67.327341	0.000000	
280	2.79000	-15.104614	-100.887354	272.817394	-22.404242	31.031464	7.917950	-111.648208	-67.661349	0.000000	
281	2.80000	-15.979671	-104.546258	274.230597	-22.685942	31.263377	8.242473	-111.789722	-67.800887	0.000000	
282	2.81000	-16.743612	-107.427793	274.754709	-22.910833	31.360224	8.498709	-111.816322	-68.065183	0.000000	
283	2.82000	-18.992299	-109.441181	273.493738	-22.913645	31.348786	8.523359	-111.955403	-68.087713	0.000000	
284	2.83000	-21.380194	-110.973104	270.627167	-22.733814	31.175908	8.511829	-112.142488	-67.908601	0.000000	
285	2.84000	-22.429645	-110.950385	270.091739	-22.623645	31.266290	8.361509	-112.541320	-67.637637	0.000000	
286	2.85000	-22.185868	-108.803685	270.641479	-22.654549	31.374803	8.142277	-112.750560	-67.937720	0.000000	
287	2.86000	-20.077674	-105.944146	272.171650	-22.566869	31.432114	7.943770	-112.642687	-67.663476	0.000000	
288	2.87000	-17.125315	-103.608226	273.523892	-22.437361	31.490683	7.913506	-112.739073	-67.205095	0.000000	
289	2.88000	-15.149834	-101.573381	276.036254	-22.516098	31.718231	7.833916	-112.829361	-67.183151	0.000000	
290	2.89000	-13.832938	-100.405251	277.378264	-22.406124	31.819955	7.814162	-112.843769	-66.635373	0.000000	
291	2.90000	-13.741809	-100.565039	277.737497	-22.416182	31.937637	7.818344	-113.135050	-66.562754	0.000000	
292	2.91000	-14.538147	-100.887241	278.454649	-22.525281	32.171153	7.740987	-113.566529	-66.737570	0.000000	
293	2.92000	-15.904172	-101.324425	279.973489	-22.651651	32.557780	7.553920	-114.134043	-66.766498	0.000000	
294	2.93000	-17.110462	-101.647498	280.692849	-22.761079	32.881260	7.463217	-114.819822	-66.939924	0.000000	
295	2.94000	-18.433810	-101.261164	280.519389	-22.758500	33.051857	7.249333	-115.307275	-67.027711	0.000000	
296	2.95000	-19.439835	-100.370925	279.453323	-22.664126	33.042573	7.049297	-115.567137	-67.072953	0.000000	
297	2.96000	-19.901814	-98.656085	276.870834	-22.414070	32.754632	6.881457	-115.535905	-67.041760	0.000000	
298	2.97000	-20.250961	-96.895183	274.559777	-22.164173	32.584552	6.672012	-115.836015	-66.951679	0.000000	
299	2.98000	-20.576552	-95.112663	273.320071	-22.014078	32.522131	6.462501	-116.083962	-66.968542	0.000000	
300	2.99000	-20.829289	-94.495666	272.254354	-21.913532	32.486421	6.440274	-116.368897	-66.951230	0.000000	
301	3.00000	-20.897454	-94.906069	270.649842	-21.860116	32.369415	6.467808	-116.615330	-67.085881	0.000000	
302	3.01000	-20.147824	-94.561072	269.939238	-21.760553	32.289721	6.499158	-116.739472	-66.944085	0.000000	
303	3.02000	-18.899581	-93.574881	268.248757	-21.595540	32.012182	6.498403	-116.628553	-66.896606	0.000000	
304	3.03000	-16.837124	-90.874057	267.015143	-21.381956	31.799194	6.387409	-116.682724	-66.814004	0.000000	
305	3.04000	-15.387696	-88.334935	266.489012	-21.222226	31.584872	6.272571	-116.329448	-66.732404	0.000000	
306	3.05000	-15.483353	-87.373640	264.885392	-21.055425	31.396335	6.131188	-116.306352	-66.650701	0.000000	
307	3.06000	-16.846858	-88.562803	263.988072	-20.994416	31.458728	6.154985	-116.727742	-66.461297	0.000000	
308	3.07000	-18.795429	-91.287511	264.516210	-21.308378	31.680206	6.284410	-117.033091	-67.098286	0.000000	
309	3.08000	-20.468928	-94.445353	265.931828	-21.570396	31.992686	6.523003	-117.330358	-67.247079	0.000000	
310	3.09000	-21.319683	-98.333346	266.989173	-21.880872	32.197138	6.943828	-117.502654	-67.554412	0.000000	
311	3.10000	-20.626685	-100.825038	268.678136	-22.161334	32.367420	7.294679	-117.503501	-67.800465	0.000000	
312	3.11000	-18.754256	-101.511333	271.626699	-22.483912	32.610839	7.571677	-117.405759	-68.155505	0.000000	
313	3.12000	-15.862688	-100.823212	274.845612	-22.622012	32.820754	7.737813	-117.223571	-67.967979	0.000000	
314	3.13000	-13.497298	-100.041300	274.137824	-22.486936	32.625511	7.882141	-117.164065	-67.765136	0.000000	
315	3.14000	-12.206748	-97.912871	273.163411	-22.291535	32.384298	7.767234	-116.890310	-67.606004	0.000000	
316	3.15000	-12.533871	-96.424011	269.776901	-21.923128	32.052642	7.516352	-117.077104	-67.306197	0.000000	
317	3.16000	-13.725573	-94.937609	266.568284	-21.626379	31.764571	7.216200	-117.222263	-67.222867	0.000000	
318	3.17000	-14.620073	-93.863718	264.885876	-21.486808	31.855550	6.956315	-118.172137	-67.284029	0.000000	
319	3.18000	-15.511213	-93.067825	265.791568	-21.674101	32.169819	6.714683	-118.816198	-67.882938	0.000000	
320	3.19000	-15.811040	-91.538756	266.868968	-21.679695	32.322906	6.582779	-118.865143	-67.864809	0.000000	
321	3.20000	-16.406226	-90.739703	265.803936	-21.604820	32.295733	6.473978	-119.147629	-67.974894	0.000000	
322	3.21000	-17.255183	-89.299634	262.956010	-21.373353	32.079720	6.274295	-119.483796	-68.047215	0.000000	
323	3.22000	-17.195327	-87.194722	259.839760	-21.058825	31.693494	6.083147	-119.437889	-67.975143	0.000000	
324	3.23000	-17.180407	-85.477960	256.545055	-20.745242	31.334470	5.900943	-119.572726	-67.890398	0.000000	
325	3.24000	-16.322424	-83.601336	254.768119	-20.558614	31.047649	5.745280	-119.416617	-67.926647	0.000000	
326	3.25000	-15.256722	-82.501117	253.790132	-20.384048	30.860387	5.703340	-119.308889	-67.674482	0.000000	
327	3.26000	-13.865968	-82.750736	254.236694	-20.431914	30.807200	5.875831	-119.112564	-67.704991	0.000000	
328	3.27000	-11.746549	-82.863237	255.669845	-20.571328	30.880706	6.084078	-119.069923	-67.856025	0.000000	
329	3.28000	-9.827450	-84.005752	258.703618	-20.867709	31.115391	6.392771	-118.883842	-68.033115	0.000000	
330	3.29000	-8.294561	-85.376857	261.022037	-21.092799	31.313927	6.766040	-118.828383	-68.082799	0.000000	
331	3.30000	-8.289785	-86.610509	260.124151	-21.088146	31.196257	6.994856	-118.786410	-68.105372	0.000000	
332	3.31000	-9.380140	-87.479447	258.778424	-21.008079	31.078053	7.055479	-118.775435	-68.010855	0.000000	
333	3.32000	-11.564860	-88.281499	256.186758	-20.935103	30.931666	6.975500	-119.057703	-68.281211	0.000000	
334	3.33000	-14.570445	-89.174918	252.346784	-20.753025	30.776352	6.832211	-119.767871	-68.446414	0.000000	
335	3.34000	-17.414089	-90.503664	250.378130	-20.708437	30.800875	6.738736	-120.345040	-68.586574	0.000000	
336	3.35000	-19.050342	-91.329474	250.460452	-20.772423	30.861740	6.717417	-120.283213	-68.685776	0.000000	
337	3.36000	-18.432356	-91.696144	251.000704	-20.894295	30.960652	6.936670	-120.518711	-68.965354	0.000000	
338	3.37000	-18.606048	-93.663058	251.704711	-21.072486	30.976870	7.215717	-120.218459	-69.164582	0.000000	
339	3.38000	-17.481479	-95.836528	255.280098	-21.552828	31.526037	7.501670	-120.866997	-69.739539	0.000000	
340	3.39000	-16.171607	-98.172623	262.421129	-22.269853	32.389710	7.828278	-121.075996	-70.227774	0.000000	
341	3.40000	-14.994701	-101.514262	269.377094	-23.025471	33.180543	8.264687	-121.066688	-70.729985	0.000000	
342	3.41000	-14.026655	-104.054068	273.481103	-23.516419	33.701979	8.669922	-121.302607	-71.094954	0.000000	
343	3.42000	-13.200053	-105.610013	276.515595	-23.884836	34.061687	8.869603	-121.395371	-71.424705	0.000000	
344	3.43000	-12.996279	-105.153864	275.545763	-23.921791	34.079682	8.915676	-121.917448	-71.875480	0.000000	
345	3.44000	-13.160863	-103.872668	274.029700	-23.717800	33.855066	8.760811	-121.747040	-71.715515	0.000000	
346	3.45000	-13.626173	-101.426701	271.633269	-23.456797	33.693987	8.464782	-122.157210	-71.748137	0.000000	
347	3.46000	-14.614620	-99.300260	268.424907	-23.139909	33.324828	8.118990	-122.090641	-71.740231	0.000000	
348	3.47000	-16.103650	-97.516985	264.773062	-22.788318	33.063992	7.787215	-122.558919	-71.667638	0.000000	
349	3.48000	-17.865179	-95.529055	261.562529	-22.444925	32.748237	7.469764	-122.580679	-71.536284	0.000000	
350	3.49000	-18.329879	-92.992006	260.051738	-22.218751	32.532479	7.146328	-122.389684	-71.475142	0.000000	
351	3.50000	-18.765903	-92.010843	259.791806	-22.224913	32.586234	7.005295	-122.650738	-71.723206	0.000000	
352	3.51000	-17.832818	-91.351005	263.461973	-22.577819	33.027586	6.930845	-122.763314	-72.173060	0.000000	
353	3.52000	-16.216101	-90.667380	267.848389	-22.905895	33.587309	6.974550	-123.090226	-72.328787	0.000000	
354	3.53000	-15.596700	-91.491495	269.544684	-23.127480	33.766928	7.156746	-123.076265	-72.575019	0.000000	
355	3.54000	-15.137898	-92.268347	269.366883	-23.185812	33.766868	7.353052	-123.226356	-72.721979	0.000000	
356	3.55000	-15.158413	-92.931258	268.208469	-23.215515	33.685237	7.472201	-123.450462	-73.044015	0.000000	
357	3.56000	-14.562172	-93.754254	270.344159	-23.363522	33.829250	7.608406	-123.098697	-72.895228	0.000000	
358	3.57000	-13.509854	-94.966192	271.334433	-23.614706	34.072659	7.854033	-123.704583	-73.375553	0.000000	
359	3.58000	-12.798577	-96.292491	272.586713	-23.838092	34.288713	8.077048	-124.035562	-73.662917	0.000000	
360	3.59000	-13.364653	-97.207953	273.741717	-23.930636	34.459181	8.099946	-124.051603	-73.556712	0.000000	
361	3.60000	-15.208855	-97.735499	271.778492	-23.866823	34.430699	8.005742	-124.566210	-73.770386	0.000000	
362	3.61000	-15.193270	-95.426363	269.644034	-23.589721	34.152256	7.906419	-124.520766	-73.670070	0.000000	
363	3.62000	-16.859489	-95.378523	264.106894	-23.231908	33.565890	7.716519	-124.651794	-73.855438	0.000000	
364	3.63000	-17.679704	-94.971444	264.920386	-23.430438	33.825623	7.621479	-125.124169	-74.442168	0.000000	
365	3.64000	-17.652943	-95.795954	265.723425	-23.614585	33.923570	7.740332	-125.119186	-74.785867	0.000000	
366	3.65000	-16.892304	-97.742001	268.583682	-24.085219	34.336521	8.059283	-125.440901	-75.453399	0.000000	
367	3.66000	-15.739919	-100.784935	273.309991	-24.668083	34.884550	8.519076	-125.450709	-75.838679	0.000000	
368	3.67000	-14.878801	-105.108988	277.679771	-25.364267	35.494630	9.152907	-125.801932	-76.528711	0.000000	
369	3.68000	-14.404636	-108.888099	284.727645	-26.258074	36.382808	9.691028	-125.878756	-77.248325	0.000000	
370	3.69000	-14.823122	-112.230538	288.384102	-26.831484	36.974455	10.070108	-126.277315	-77.793589	0.000000	
371	3.70000	-15.293909	-114.152806	288.561376	-27.064123	37.098657	10.289924	-126.563984	-78.281789	0.000000	
372	3.71000	-16.775177	-114.108166	286.686960	-26.926899	37.016748	10.204742	-126.894930	-78.317625	0.000000	
373	3.72000	-18.649030	-112.850206	283.289589	-26.538683	36.610932	9.891571	-126.713736	-78.060118	0.000000	
