NO_OF_FRAMES	149
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-18, 15:16:24	790.93115550
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
13819	138.18000	-368.496	332.038	1775.597	-243.139	142.392	1465.086	-184.327	73.775	1112.311	-290.812	129.926	865.690	-267.885	507.218	1480.502	-203.823	615.033	1128.641	-344.801	579.786	904.148	-245.497	170.571	924.656	-369.963	228.624	517.312	-364.015	280.141	63.875	-305.013	319.921	26.274	-477.282	267.661	27.438	-575.295	310.681	22.557	-197.702	520.550	917.409	-222.412	510.654	497.802	115.117	444.304	206.820	163.656	387.166	237.662	112.462	442.448	76.487	48.734	392.787	15.352
13820	138.19000	-379.019	330.328	1776.475	-255.190	141.638	1465.394	-197.768	71.924	1112.938	-304.492	129.308	866.279	-278.090	506.779	1481.664	-210.912	614.969	1130.078	-350.636	579.816	904.832	-255.475	169.820	926.299	-374.779	227.449	517.167	-364.019	280.132	64.059	-304.957	319.793	26.405	-477.271	267.622	27.396	-575.421	310.679	22.591	-208.457	520.031	917.029	-244.252	512.262	497.959	96.969	445.771	215.653	143.482	387.361	248.237	101.542	444.309	85.342	47.214	393.267	14.149
13821	138.20000	-389.602	328.628	1777.303	-266.854	141.046	1465.987	-211.086	70.205	1112.423	-318.297	128.995	867.307	-288.234	506.417	1482.434	-217.983	614.988	1131.650	-356.280	579.885	905.644	-264.953	169.600	927.790	-379.433	226.426	517.111	-364.106	280.157	63.861	-304.955	319.743	26.434	-477.313	267.531	27.408	-575.415	310.806	22.594	-219.573	519.691	917.390	-266.468	513.955	499.533	77.843	446.688	223.988	122.079	387.270	257.072	88.308	446.394	93.573	46.006	395.202	13.437
13822	138.21000	-400.402	327.490	1777.890	-278.264	140.749	1465.942	-224.845	68.436	1113.073	-332.409	128.396	867.783	-297.751	505.846	1483.192	-224.768	614.674	1132.780	-361.881	580.071	906.497	-274.546	168.954	928.650	-383.844	225.611	516.817	-363.994	280.156	63.955	-304.825	319.864	26.249	-477.201	267.440	27.316	-575.241	310.930	22.450	-231.522	518.664	917.554	-288.035	515.556	501.004	57.756	447.430	230.719	99.769	386.786	265.649	73.638	449.005	101.477	44.287	404.371	13.956
13823	138.22000	-410.986	326.296	1778.713	-289.503	140.053	1466.371	-238.969	66.891	1113.234	-346.512	128.032	868.394	-307.232	505.704	1484.111	-231.732	614.710	1134.544	-367.294	580.164	907.116	-282.649	168.167	929.428	-388.610	224.992	516.674	-363.688	280.057	63.936	-304.744	319.720	26.118	-477.114	267.373	27.293	-575.121	311.054	22.604	-242.350	518.356	917.958	-309.316	517.060	503.406	37.387	447.936	236.593	77.783	385.520	271.424	57.179	452.657	109.254	37.176	413.928	17.534
13824	138.23000	-421.930	325.286	1779.557	-300.688	139.793	1466.994	-253.115	65.405	1113.773	-360.377	127.534	869.327	-316.761	505.450	1485.161	-238.537	614.624	1135.815	-372.673	580.225	907.745	-291.877	167.452	930.543	-393.198	224.455	516.407	-363.600	279.996	63.795	-304.693	319.805	26.179	-477.025	267.236	27.011	-574.977	311.234	22.555	-253.803	518.189	919.346	-330.650	518.498	506.098	16.880	448.513	241.857	56.507	384.116	275.372	37.772	456.665	115.999	21.738	423.238	22.677
13825	138.24000	-432.625	324.578	1779.864	-311.793	139.539	1467.732	-267.263	64.153	1114.150	-374.698	126.851	869.445	-325.820	505.348	1486.150	-245.142	614.364	1137.165	-377.929	580.615	908.578	-299.992	166.949	931.393	-397.729	223.728	516.213	-363.758	279.860	63.619	-304.554	319.792	26.175	-476.970	267.175	27.022	-574.969	311.332	22.630	-265.441	517.940	920.638	-351.299	519.343	508.340	-3.780	448.743	246.777	35.968	383.103	277.577	15.813	460.979	121.222	-0.917	432.447	26.731
13826	138.25000	-443.484	323.958	1780.296	-322.245	139.553	1468.162	-281.803	62.801	1114.770	-389.234	126.227	870.959	-334.650	505.122	1487.368	-251.566	614.004	1138.705	-383.154	580.968	909.222	-307.978	166.408	931.625	-402.110	223.444	515.821	-363.949	279.839	63.793	-304.432	319.760	26.186	-477.016	267.112	27.187	-574.878	311.419	22.562	-277.224	517.576	921.901	-372.081	520.334	511.354	-24.897	449.075	250.164	16.306	382.835	278.908	-8.387	465.844	125.299	-28.531	440.736	30.870
13827	138.26000	-454.082	323.671	1780.649	-332.945	139.073	1469.133	-295.771	62.074	1115.287	-403.227	125.461	871.434	-343.167	505.194	1488.145	-258.013	613.880	1140.053	-388.239	581.241	909.695	-316.337	166.083	932.077	-406.577	222.984	515.626	-363.873	279.911	63.874	-304.409	319.727	26.197	-476.980	267.079	27.161	-574.848	311.493	22.575	-289.597	517.031	923.129	-392.057	521.055	514.738	-46.773	449.539	252.937	-3.062	383.241	277.783	-35.189	470.531	128.300	-59.445	448.172	33.503
13828	138.27000	-464.994	323.376	1781.487	-343.142	139.262	1469.899	-310.131	61.135	1116.172	-417.987	124.979	872.366	-352.174	504.931	1489.171	-264.588	613.666	1141.685	-393.150	581.578	910.135	-324.935	166.032	932.026	-411.057	222.575	515.560	-364.040	279.995	63.933	-304.516	319.767	26.282	-476.856	267.074	27.065	-574.908	311.570	22.595	-300.687	517.395	924.510	-412.178	521.437	517.531	-68.425	450.331	254.752	-22.885	384.418	275.742	-63.857	474.718	130.250	-93.192	455.199	35.760
13829	138.28000	-475.796	323.451	1781.735	-353.692	138.838	1471.190	-324.243	60.735	1116.847	-432.793	123.951	873.531	-360.916	505.010	1490.087	-270.828	613.392	1142.881	-398.140	581.954	910.518	-334.148	165.988	932.629	-414.990	222.659	514.966	-364.184	280.307	63.648	-304.641	319.618	26.415	-476.700	266.993	26.813	-574.897	311.588	22.558	-311.765	517.692	925.784	-431.806	521.634	521.039	-91.268	451.400	254.594	-43.223	386.302	273.006	-93.676	479.342	131.210	-129.597	461.633	38.284
13830	138.29000	-486.423	323.715	1781.848	-363.495	138.966	1472.062	-338.392	60.275	1117.437	-447.380	123.098	874.417	-369.814	504.783	1490.995	-277.331	612.802	1144.178	-403.240	582.571	911.149	-341.568	165.273	932.863	-419.004	222.568	514.400	-364.356	280.371	63.991	-304.496	319.774	25.935	-476.965	266.992	27.077	-574.963	311.623	22.577	-323.513	517.703	927.300	-451.250	521.649	524.484	-115.317	453.135	253.514	-64.606	388.525	268.400	-123.371	483.464	130.980	-167.690	466.797	41.058
13831	138.30000	-497.014	324.038	1782.132	-373.149	139.011	1473.094	-352.212	59.662	1118.277	-462.331	122.379	875.426	-378.661	504.661	1491.342	-283.484	612.401	1145.070	-408.382	583.099	911.145	-350.585	165.651	932.808	-422.881	222.652	513.807	-364.328	280.676	64.255	-304.269	319.981	26.142	-476.882	267.022	26.960	-575.002	311.648	22.634	-335.757	517.567	928.800	-470.138	520.924	527.377	-138.765	454.035	250.494	-86.207	390.252	262.430	-154.175	486.947	130.153	-205.558	471.115	44.180
13832	138.31000	-507.318	324.687	1782.555	-382.662	138.856	1473.578	-365.805	59.567	1119.148	-477.769	121.580	877.199	-387.176	504.648	1491.713	-290.071	612.084	1145.804	-413.435	583.570	911.239	-356.661	164.455	932.560	-426.325	222.603	513.313	-364.622	281.001	64.217	-304.277	319.890	26.321	-476.874	267.086	26.943	-574.924	311.557	22.389	-346.516	517.522	929.638	-489.278	520.722	531.146	-163.381	455.534	245.895	-108.960	391.936	255.163	-184.923	490.315	128.120	-242.324	474.640	44.603
13833	138.32000	-517.406	325.271	1782.794	-392.579	138.756	1474.731	-379.353	59.327	1119.965	-492.573	120.884	877.878	-396.176	504.663	1491.782	-296.699	611.796	1146.884	-418.576	584.396	910.786	-364.003	163.877	932.756	-429.638	222.537	512.903	-364.395	280.964	64.291	-304.500	320.158	26.390	-477.078	267.115	27.178	-574.989	311.616	22.462	-358.033	517.832	931.058	-507.606	519.756	534.331	-188.596	457.056	240.200	-132.628	394.015	246.624	-216.449	493.295	125.474	-277.937	478.459	44.722
13834	138.33000	-527.596	326.204	1783.103	-402.138	138.689	1475.553	-392.654	59.244	1120.559	-507.953	120.050	879.629	-405.102	504.443	1491.672	-303.327	611.221	1147.175	-424.023	585.041	910.408	-372.175	164.070	932.301	-432.353	222.348	512.588	-364.440	281.062	64.273	-304.239	320.462	26.605	-477.085	267.166	27.228	-574.916	311.710	22.454	-369.476	518.013	932.162	-525.723	518.556	537.490	-214.391	458.166	234.445	-157.163	395.484	236.782	-249.029	495.846	122.765	-313.675	483.040	44.790
13835	138.34000	-537.378	327.136	1783.254	-411.791	138.326	1476.545	-405.915	58.971	1121.321	-523.030	119.219	881.434	-414.144	504.436	1491.635	-310.487	610.919	1147.562	-429.175	585.609	910.007	-381.603	164.257	932.466	-435.400	222.031	512.400	-364.517	281.218	64.387	-304.282	320.509	26.796	-476.839	267.073	26.922	-574.949	311.713	22.434	-380.491	517.999	932.966	-543.991	517.645	540.804	-241.104	459.347	228.145	-182.481	397.000	225.947	-282.191	498.405	119.424	-350.304	486.989	44.982
13836	138.35000	-547.083	328.011	1783.339	-421.597	138.134	1477.192	-418.914	58.899	1122.000	-538.375	118.817	882.679	-423.114	504.337	1491.730	-317.970	610.510	1147.736	-434.854	586.312	909.072	-390.527	164.568	932.936	-438.177	221.642	512.108	-364.659	281.212	64.456	-304.371	320.438	26.806	-476.776	267.169	26.741	-574.885	311.695	22.391	-391.443	518.131	933.906	-561.060	516.058	543.104	-268.303	460.330	219.734	-208.580	398.618	214.229	-315.671	500.525	115.451	-387.889	489.996	45.124
13837	138.36000	-556.503	329.113	1783.634	-430.853	138.287	1477.592	-431.419	58.546	1122.422	-553.627	118.132	884.674	-431.960	504.393	1491.582	-325.286	609.912	1147.776	-440.396	587.022	908.065	-398.388	165.004	932.712	-440.725	221.660	511.577	-364.635	281.125	64.685	-304.134	320.267	27.002	-476.956	267.104	27.020	-574.826	311.746	22.424	-402.327	518.245	934.809	-578.197	514.689	546.138	-296.005	461.295	210.811	-235.592	399.753	201.304	-349.840	502.549	111.131	-426.180	492.245	45.174
13838	138.37000	-566.007	330.117	1783.425	-440.496	138.261	1477.824	-443.884	58.427	1122.972	-568.813	117.593	886.333	-440.887	504.385	1491.059	-333.014	609.394	1147.619	-445.847	587.524	906.864	-405.588	164.967	931.890	-443.305	221.361	511.256	-364.560	281.048	64.607	-304.458	320.036	27.041	-476.825	267.018	26.866	-574.938	311.725	22.403	-413.036	518.166	935.285	-594.327	512.938	548.249	-324.706	462.245	201.277	-264.374	401.243	188.220	-384.135	504.275	106.250	-464.465	494.048	44.876
13839	138.38000	-575.409	331.346	1783.282	-450.249	138.081	1478.155	-456.297	57.913	1123.441	-584.338	117.165	888.193	-450.213	504.278	1490.700	-340.835	609.087	1147.097	-451.954	587.787	905.746	-414.137	165.271	931.468	-445.717	221.143	510.987	-364.768	281.058	64.878	-304.467	320.082	27.333	-476.984	266.887	27.067	-574.742	311.639	22.384	-424.051	518.676	935.597	-610.113	511.380	550.456	-354.123	462.685	190.941	-294.319	402.571	174.166	-418.932	505.841	100.499	-502.668	495.840	44.167
13840	138.39000	-584.742	332.317	1782.880	-460.197	137.847	1478.679	-468.418	57.889	1123.865	-599.388	116.687	890.255	-459.104	504.324	1490.152	-349.153	608.633	1146.905	-457.774	588.410	903.957	-421.733	165.452	930.975	-447.929	220.998	510.579	-364.919	281.100	65.032	-304.468	320.149	27.420	-476.970	266.882	27.146	-574.614	311.558	22.384	-434.685	518.916	935.663	-624.738	509.290	551.675	-384.483	463.752	180.479	-325.445	403.225	159.625	-454.121	506.743	94.256	-540.839	497.138	43.059
13841	138.40000	-594.023	333.602	1782.494	-470.087	138.068	1478.536	-480.177	57.308	1123.630	-614.641	116.495	892.105	-468.067	504.434	1489.184	-357.543	608.009	1146.524	-463.384	588.460	902.189	-430.988	166.294	930.788	-450.147	220.934	510.208	-364.999	281.141	65.245	-304.451	320.366	27.442	-476.700	266.797	26.782	-574.852	311.635	22.514	-445.763	519.295	936.008	-639.306	507.417	552.999	-415.635	464.093	170.342	-357.402	404.414	145.664	-490.055	507.670	88.405	-579.557	497.938	41.684
13842	138.41000	-603.304	334.750	1782.043	-480.013	138.155	1478.270	-491.906	56.880	1123.586	-629.839	116.361	894.139	-477.078	504.510	1488.101	-365.926	607.313	1145.595	-469.436	588.556	900.734	-439.159	167.212	930.046	-452.594	220.731	509.990	-365.082	281.322	65.509	-304.412	320.529	27.436	-476.862	266.655	27.071	-574.600	311.580	22.293	-456.602	519.573	935.587	-653.289	505.740	554.489	-447.337	464.596	159.142	-390.286	405.226	131.338	-526.276	508.322	82.222	-618.611	498.542	41.039
13843	138.42000	-612.773	335.734	1781.267	-489.716	138.574	1477.570	-503.757	56.099	1123.936	-644.611	116.177	895.863	-486.368	504.571	1487.518	-374.819	606.878	1144.810	-475.717	588.563	898.645	-447.366	167.518	929.524	-454.824	220.726	509.699	-365.120	281.608	65.824	-304.446	320.751	27.782	-477.080	266.779	27.334	-574.808	311.647	22.603	-467.383	519.749	934.597	-665.959	503.852	554.575	-480.100	465.073	148.210	-424.283	405.945	117.224	-563.286	508.615	76.563	-657.851	498.426	40.742
13844	138.43000	-622.058	336.771	1780.725	-499.869	138.638	1477.108	-515.337	55.658	1123.329	-659.655	115.984	897.600	-495.801	504.742	1486.532	-383.508	606.299	1144.023	-482.066	588.403	896.824	-455.316	167.771	929.123	-457.180	220.683	508.922	-365.201	281.665	65.869	-304.571	321.061	27.898	-476.964	266.744	27.133	-574.751	311.622	22.591	-477.401	519.702	933.524	-678.325	502.125	554.006	-513.123	465.350	137.418	-458.823	406.597	103.125	-601.027	508.629	71.200	-697.363	498.198	41.129
13845	138.44000	-631.207	337.936	1779.766	-510.054	138.649	1476.456	-526.805	55.157	1122.939	-674.392	116.150	899.341	-505.362	504.959	1485.235	-392.235	605.917	1142.984	-488.572	588.357	894.950	-463.372	167.991	928.157	-459.539	220.599	508.425	-365.225	281.768	66.186	-304.554	321.277	28.032	-476.733	266.664	27.037	-574.779	311.583	22.531	-488.118	519.843	932.018	-689.871	500.603	553.353	-547.236	465.481	127.333	-494.929	406.609	89.767	-638.896	508.205	66.355	-737.018	497.329	42.148
13846	138.45000	-640.685	338.940	1778.677	-519.901	138.958	1475.568	-538.161	54.440	1122.421	-688.879	116.377	901.066	-515.069	505.290	1484.102	-400.837	605.138	1141.625	-495.302	588.319	892.709	-471.568	168.649	927.518	-462.275	220.531	508.339	-365.291	281.919	66.310	-304.538	321.437	28.438	-476.750	266.551	27.116	-574.873	311.604	22.610	-498.659	519.904	930.726	-700.646	498.837	551.882	-580.664	466.805	118.187	-530.989	408.018	76.579	-677.377	508.059	61.953	-776.648	496.276	44.116
13847	138.46000	-649.867	340.012	1777.621	-529.909	139.096	1474.505	-549.401	54.114	1121.457	-703.265	116.486	902.818	-524.723	505.608	1482.333	-409.713	604.440	1140.249	-502.241	588.159	890.783	-479.465	168.919	926.670	-465.067	220.385	507.758	-365.324	282.128	66.624	-304.661	321.478	28.734	-476.926	266.436	27.323	-574.706	311.462	22.731	-509.587	520.278	929.011	-710.470	496.821	549.930	-616.605	466.850	108.090	-568.800	407.882	64.690	-716.111	507.080	58.426	-816.172	494.974	46.600
13848	138.47000	-659.115	341.236	1776.194	-540.310	139.338	1473.377	-560.706	53.418	1120.295	-717.501	117.141	903.618	-534.506	505.984	1480.871	-418.634	604.264	1138.670	-509.453	588.192	888.433	-488.272	169.247	926.205	-467.912	220.074	507.330	-365.259	282.279	66.871	-304.597	321.611	29.145	-476.861	266.483	27.274	-574.683	311.455	22.708	-520.053	520.297	927.348	-719.925	495.249	547.126	-652.413	466.213	100.007	-606.846	407.732	53.963	-754.829	506.120	55.844	-855.352	493.369	49.733
13849	138.48000	-668.595	342.175	1774.598	-550.283	139.769	1471.950	-571.726	52.877	1119.340	-731.497	117.487	905.189	-544.404	506.294	1478.986	-427.508	603.639	1137.042	-517.072	588.198	886.442	-496.603	169.601	925.435	-470.840	219.992	506.898	-365.154	282.365	67.206	-304.770	322.003	29.708	-476.635	266.969	26.691	-574.585	311.463	22.588	-530.953	520.747	925.286	-728.333	493.714	543.941	-687.892	466.301	92.319	-645.085	408.188	45.023	-793.807	505.000	54.766	-894.500	490.990	54.340
13850	138.49000	-677.903	343.181	1773.060	-560.371	140.196	1470.453	-583.097	52.403	1117.682	-745.279	118.233	905.662	-554.437	506.750	1476.882	-436.476	603.498	1135.085	-525.031	588.187	884.186	-505.529	169.769	924.620	-473.996	219.913	506.594	-365.153	282.618	67.546	-304.746	322.309	30.326	-476.714	266.883	27.014	-574.351	311.676	22.381	-541.776	520.951	923.225	-736.042	492.180	539.838	-724.516	465.278	88.030	-684.060	407.504	37.394	-832.438	503.559	55.472	-932.798	488.809	60.479
13851	138.50000	-687.185	344.267	1771.014	-570.539	140.633	1468.689	-594.216	51.931	1116.602	-758.721	118.764	906.620	-564.781	507.161	1474.871	-445.325	603.574	1133.357	-533.036	588.002	882.152	-513.772	169.967	923.721	-477.024	219.653	505.955	-365.187	282.812	68.055	-305.070	322.596	31.018	-476.733	266.906	27.181	-574.399	311.496	22.474	-552.299	521.075	920.608	-743.517	491.066	535.433	-760.062	464.805	83.214	-722.122	407.045	30.345	-870.276	501.617	57.982	-970.376	486.091	68.932
13852	138.51000	-696.661	345.104	1769.226	-580.353	141.236	1466.812	-605.682	51.296	1115.099	-772.110	119.519	907.044	-574.987	507.935	1472.620	-454.443	603.419	1131.181	-541.398	587.988	879.738	-522.902	170.206	922.933	-480.545	219.476	505.501	-365.114	283.198	68.438	-304.741	323.452	31.722	-476.663	267.031	27.083	-574.403	311.424	22.581	-563.136	521.295	917.661	-750.776	489.917	531.035	-795.471	463.252	80.980	-760.544	405.870	26.352	-907.128	499.598	62.277	-1006.443	483.031	79.455
13853	138.52000	-706.034	346.103	1766.784	-590.788	141.621	1464.769	-616.999	50.905	1113.499	-785.141	120.642	907.143	-585.351	508.556	1469.882	-463.715	603.642	1129.081	-550.138	588.099	877.658	-532.314	170.485	922.055	-484.298	219.334	505.309	-365.286	283.550	68.995	-305.104	324.431	32.555	-476.641	267.158	27.119	-574.272	311.398	22.493	-573.507	521.035	914.385	-757.872	488.874	525.761	-828.834	460.689	80.956	-797.446	403.904	23.569	-942.509	497.051	67.840	-1040.688	479.388	91.478
13854	138.53000	-715.610	347.293	1764.534	-600.863	142.148	1462.593	-628.104	50.796	1111.523	-798.197	121.238	907.200	-595.816	509.284	1467.548	-473.120	604.071	1127.109	-558.941	587.914	874.813	-541.409	171.047	920.810	-488.437	219.022	505.081	-365.393	284.002	69.642	-305.185	325.333	33.879	-476.456	267.445	27.065	-574.211	311.360	22.597	-584.333	521.414	911.102	-765.068	488.046	520.931	-860.913	459.380	80.294	-833.247	401.807	22.468	-976.088	494.130	74.552	-1072.903	475.558	103.803
13855	138.54000	-725.075	348.400	1761.895	-610.876	142.874	1460.138	-639.156	50.537	1109.437	-810.785	122.189	906.378	-606.483	509.991	1464.625	-482.589	604.409	1124.639	-567.822	587.631	872.670	-550.778	171.450	919.622	-492.746	219.076	504.996	-365.675	284.607	70.840	-305.054	326.319	35.454	-476.371	267.719	27.375	-574.105	311.258	22.682	-595.206	521.367	907.497	-772.625	486.805	516.481	-891.733	457.510	82.128	-867.012	399.590	23.111	-1008.099	491.024	81.488	-1102.981	470.955	116.847
13856	138.55000	-735.013	349.306	1759.748	-620.802	143.638	1457.728	-650.115	50.657	1107.120	-823.171	123.066	906.011	-617.234	510.906	1462.051	-492.071	605.088	1122.116	-577.311	587.652	869.762	-560.109	172.003	918.377	-497.508	219.126	504.734	-365.785	285.145	71.816	-304.945	327.180	37.292	-476.277	268.030	27.654	-573.932	311.226	22.576	-606.618	521.341	904.162	-780.791	485.323	512.540	-920.318	456.286	84.557	-898.149	398.208	25.343	-1038.083	488.095	88.423	-1130.811	465.981	128.645
13857	138.56000	-744.829	350.471	1757.313	-630.977	144.465	1455.227	-661.036	50.643	1104.991	-835.604	123.913	905.242	-628.096	511.647	1459.020	-501.951	605.778	1119.571	-585.985	586.712	866.987	-570.050	172.488	917.255	-502.952	219.022	504.745	-365.955	285.817	73.329	-305.231	328.165	39.020	-475.939	268.386	27.632	-573.913	311.095	22.640	-618.525	521.183	900.798	-789.833	483.514	508.939	-947.118	454.945	88.373	-926.384	397.960	27.211	-1065.950	484.626	95.790	-1156.670	460.445	139.775
13858	138.57000	-754.846	351.531	1755.174	-641.144	145.119	1452.735	-672.161	50.923	1102.469	-847.463	124.853	904.086	-639.145	512.580	1456.052	-511.987	606.432	1116.853	-595.756	586.464	863.878	-580.312	172.627	916.688	-509.231	218.971	504.646	-366.425	286.143	74.507	-305.825	328.585	40.817	-475.543	268.513	27.405	-573.852	311.053	22.586	-630.663	520.872	897.175	-800.234	482.386	505.757	-971.177	453.749	91.574	-951.780	397.449	28.669	-1090.796	481.640	102.405	-1179.516	454.301	149.246
13859	138.58000	-764.851	352.873	1752.870	-651.277	146.046	1450.367	-682.949	51.488	1100.181	-859.189	125.779	902.778	-650.025	513.727	1453.316	-522.320	607.241	1114.493	-605.615	586.220	861.524	-590.173	173.122	915.707	-516.280	218.993	504.711	-367.087	286.299	76.256	-305.930	329.256	43.215	-475.618	268.728	27.817	-573.795	310.971	22.505	-642.948	520.747	894.001	-811.998	481.485	502.971	-991.475	451.847	93.775	-973.147	395.033	29.768	-1112.667	478.041	106.539	-1198.829	448.784	155.906
13860	138.59000	-775.175	353.970	1750.647	-661.296	147.049	1447.996	-694.017	51.986	1097.963	-870.760	126.671	901.242	-661.131	514.773	1450.351	-533.086	608.090	1111.820	-615.856	585.819	858.737	-600.434	173.542	914.833	-524.058	218.550	504.176	-367.625	286.166	77.804	-305.925	329.253	46.051	-475.417	268.990	27.762	-573.843	310.953	22.570	-654.422	520.590	890.429	-825.287	480.794	501.135	-1007.313	449.527	93.253	-990.463	392.146	29.820	-1129.749	474.514	106.493	-1214.841	444.350	158.045
13861	138.60000	-785.549	355.329	1748.779	-671.928	148.111	1446.055	-704.667	53.087	1096.018	-881.991	127.465	900.021	-672.475	516.030	1447.953	-544.167	608.926	1109.172	-626.411	585.828	856.230	-611.067	173.360	913.490	-532.035	218.508	503.083	-368.482	285.647	79.266	-306.551	328.604	48.514	-475.470	268.914	27.648	-573.894	311.017	22.580	-665.262	521.239	887.222	-840.076	479.709	500.367	-1021.086	447.522	91.209	-1002.802	390.142	28.117	-1143.478	470.598	103.869	-1228.051	439.907	155.777
13862	138.61000	-796.169	356.668	1747.007	-682.412	149.348	1444.211	-715.390	53.986	1094.256	-892.712	128.148	897.821	-683.719	517.298	1445.683	-555.272	609.709	1106.889	-637.028	585.508	853.994	-622.311	173.333	912.156	-540.946	218.418	502.259	-369.841	284.773	81.494	-307.156	327.601	51.468	-476.025	268.736	27.978	-573.873	311.052	22.410	-675.747	521.458	884.796	-856.177	478.552	500.568	-1031.315	445.573	89.001	-1011.557	389.107	25.556	-1154.086	467.089	99.260	-1239.014	435.054	149.857
13863	138.62000	-807.077	358.194	1745.802	-693.390	150.512	1442.728	-726.069	55.135	1092.834	-903.044	129.024	896.152	-695.162	518.687	1443.769	-566.916	610.575	1104.732	-648.003	585.201	851.189	-633.408	173.633	910.455	-550.238	217.829	501.326	-371.059	283.585	83.354	-307.398	325.980	55.227	-476.004	268.458	27.612	-573.974	311.150	22.412	-686.501	522.218	883.102	-872.623	477.634	501.132	-1039.462	443.164	85.180	-1017.231	387.761	22.180	-1162.217	463.286	94.060	-1248.264	430.264	141.832
13864	138.63000	-818.095	359.686	1744.458	-704.351	151.908	1441.277	-736.627	56.454	1091.508	-913.210	129.699	893.971	-706.691	519.976	1442.089	-578.734	611.319	1102.525	-659.244	585.341	849.413	-645.214	173.772	909.112	-560.259	217.499	500.467	-372.590	282.030	85.644	-308.169	324.488	58.784	-476.407	268.139	27.727	-573.960	311.212	22.352	-697.736	522.236	881.459	-888.219	476.411	501.300	-1045.520	441.220	81.151	-1021.591	385.931	18.489	-1168.729	459.448	87.954	-1255.438	425.725	132.901
13865	138.64000	-829.384	361.305	1743.659	-715.677	153.323	1440.274	-746.891	57.867	1090.589	-922.827	130.489	892.262	-718.383	521.632	1440.725	-590.773	612.074	1101.104	-671.113	585.628	847.944	-657.261	173.907	907.903	-571.138	216.649	499.916	-374.576	280.677	88.460	-309.345	323.032	63.491	-476.822	267.869	27.633	-573.999	311.264	22.180	-710.708	523.330	881.274	-903.675	475.521	502.223	-1051.008	438.980	77.612	-1024.592	384.643	14.804	-1174.106	455.667	81.457	-1261.301	421.434	123.647
13866	138.65000	-840.799	362.993	1742.570	-727.437	154.806	1439.787	-757.449	59.407	1089.972	-932.420	131.218	890.619	-729.997	523.156	1439.817	-603.109	612.866	1099.485	-683.258	586.011	846.446	-669.900	174.204	906.979	-582.050	216.205	499.304	-376.482	279.642	92.116	-311.011	321.735	69.041	-477.154	267.777	27.603	-574.206	311.343	22.296	-724.088	523.303	880.719	-918.254	474.062	502.458	-1055.507	436.509	72.219	-1024.607	384.202	12.700	-1178.112	451.997	74.354	-1266.211	416.293	114.851
13867	138.66000	-852.265	364.711	1742.220	-739.267	156.687	1439.254	-767.552	61.115	1089.550	-941.291	131.742	888.716	-741.821	524.962	1438.966	-615.505	613.825	1097.955	-695.302	586.337	845.361	-682.402	174.856	906.098	-593.979	215.333	499.025	-378.957	277.997	95.832	-312.455	320.423	74.575	-477.744	267.661	27.930	-574.305	311.433	22.204	-739.205	524.795	881.419	-932.659	472.713	502.812	-1059.052	435.142	68.650	-1023.870	384.429	11.979	-1182.145	447.991	66.829	-1270.996	410.391	106.167
