NO_OF_FRAMES	303
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-18, 15:44:55	2502.10000300
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
259	2.58000	1132.110	351.027	478.630	890.107	537.456	610.969	856.382	590.283	288.740	903.258	488.375	34.452	899.681	254.445	675.773	1140.252	140.920	568.061	1382.742	208.569	472.620	319.356	596.385	584.808	-85.908	638.275	645.605	-525.967	668.145	803.074	-515.375	616.711	854.221	-656.949	660.224	759.887	-711.541	629.656	683.458	304.875	248.967	603.247	-52.501	218.361	363.142	-472.204	172.418	170.542	-538.732	215.803	187.689	-457.001	173.049	41.024	-392.457	228.665	23.410
260	2.59000	1131.785	351.051	478.560	889.679	537.664	610.830	856.202	590.613	288.716	903.310	488.369	34.419	899.553	254.755	675.697	1140.060	140.914	568.052	1382.584	208.339	472.515	319.519	596.567	585.355	-85.631	637.804	647.325	-525.704	667.652	806.483	-513.980	615.558	856.818	-656.626	658.699	763.703	-712.567	628.049	688.930	304.446	248.924	603.501	-53.226	218.744	364.044	-472.502	173.000	170.549	-538.814	216.750	187.512	-457.315	173.311	41.066	-392.575	228.757	23.429
261	2.60000	1131.584	351.070	478.522	889.310	537.926	610.825	856.407	590.522	288.741	903.332	488.410	34.544	899.403	254.922	675.592	1139.943	140.855	568.156	1382.498	208.132	472.449	319.607	596.576	585.634	-85.428	637.411	649.628	-524.762	666.160	809.046	-512.878	614.480	859.759	-656.253	657.646	767.869	-712.856	626.432	693.151	304.274	248.975	603.602	-53.636	219.114	364.464	-472.664	173.619	170.589	-538.893	217.572	187.347	-457.488	173.479	40.908	-392.716	228.761	23.526
262	2.61000	1131.458	351.285	478.533	889.058	537.991	611.016	856.346	590.509	288.753	903.462	488.360	34.542	899.195	254.914	675.351	1139.787	140.894	568.110	1382.423	207.975	472.484	319.636	596.742	586.015	-85.267	637.006	651.394	-524.220	664.882	811.732	-511.956	613.063	862.035	-655.960	656.197	771.426	-713.427	625.123	696.765	304.025	249.095	603.706	-54.024	219.585	364.559	-472.848	174.063	170.620	-539.165	218.200	187.259	-457.659	173.661	41.010	-392.687	228.694	23.424
263	2.62000	1131.333	351.629	478.427	888.806	537.734	610.986	856.515	590.518	288.881	903.319	488.494	34.514	899.118	254.871	675.274	1139.672	140.931	567.992	1382.481	207.732	472.586	319.482	596.852	586.346	-85.168	636.679	653.361	-523.700	663.384	814.765	-511.460	611.859	864.642	-655.547	654.574	773.920	-712.882	624.012	699.576	303.724	249.243	603.945	-54.338	219.904	364.621	-472.993	174.545	170.666	-539.343	218.633	187.162	-457.750	173.789	41.055	-392.829	228.757	23.567
264	2.63000	1131.101	351.981	478.272	888.700	537.461	611.003	856.652	590.217	288.758	903.519	488.289	34.338	898.953	254.803	675.091	1139.474	140.964	567.787	1382.310	207.591	472.670	319.391	596.816	586.603	-85.150	636.288	654.970	-523.341	662.316	816.934	-510.676	610.705	866.616	-655.632	653.826	777.405	-712.799	623.045	702.545	303.289	249.238	604.331	-54.414	220.207	364.565	-473.209	174.997	170.643	-539.528	219.192	186.998	-457.937	173.986	41.113	-392.912	228.797	23.530
265	2.64000	1130.897	352.217	478.125	888.631	537.398	611.129	856.872	590.089	288.705	903.511	488.275	34.597	898.744	254.800	674.893	1139.338	140.976	567.655	1382.381	207.660	472.981	319.067	596.843	586.961	-85.232	635.794	656.423	-523.130	661.482	818.991	-510.033	609.914	868.165	-655.738	653.018	780.503	-712.972	622.037	705.322	303.189	249.237	604.550	-54.378	220.294	364.447	-473.258	175.435	170.635	-539.471	219.599	187.069	-458.044	174.173	41.046	-392.838	228.823	23.515
266	2.65000	1130.761	352.596	477.955	888.348	537.219	611.070	856.938	590.116	288.816	903.592	488.253	34.513	898.451	254.722	674.796	1139.093	141.028	567.526	1382.252	207.763	473.073	318.730	596.829	587.407	-85.195	635.337	657.693	-522.897	660.857	820.735	-509.256	609.461	869.410	-655.872	652.222	783.075	-714.055	621.164	708.643	302.859	249.326	604.601	-54.469	220.269	364.447	-473.448	175.599	170.672	-539.700	219.901	187.034	-458.193	174.275	40.963	-392.894	228.828	23.481
267	2.66000	1130.523	352.835	477.747	888.102	536.999	611.028	856.746	590.187	289.118	903.498	488.302	34.605	898.305	254.636	674.659	1138.840	141.113	567.524	1382.177	207.624	473.254	318.378	596.852	588.060	-85.381	634.921	658.895	-522.924	660.656	821.944	-508.639	608.869	870.712	-655.927	651.305	785.184	-714.852	620.092	711.886	302.867	249.280	604.650	-54.611	220.137	364.574	-473.569	175.508	170.531	-539.821	219.992	186.753	-458.274	174.339	40.943	-392.902	228.795	23.509
268	2.67000	1130.190	352.881	477.424	887.858	536.926	610.890	856.318	590.058	288.954	903.472	488.271	34.389	898.073	254.600	674.466	1138.709	140.938	567.472	1381.991	207.714	473.507	318.090	596.692	588.517	-85.657	634.746	660.150	-522.721	659.950	822.796	-508.229	608.384	871.732	-655.835	650.687	786.967	-715.875	619.221	714.458	302.600	249.245	604.487	-54.933	219.826	364.821	-473.686	174.911	170.227	-539.884	219.410	186.534	-458.407	174.184	40.786	-392.981	228.813	23.496
269	2.68000	1129.961	352.807	477.164	887.672	537.022	610.781	855.890	589.862	288.700	903.433	488.291	34.491	897.971	254.533	674.285	1138.598	140.864	567.631	1381.911	207.706	473.624	317.735	596.648	589.055	-85.785	634.401	661.011	-522.614	659.280	823.910	-507.913	607.783	872.547	-656.111	650.297	789.107	-716.912	619.034	716.846	302.366	249.139	604.350	-55.273	219.488	365.103	-473.831	174.112	169.974	-539.922	218.603	186.529	-458.576	173.914	40.722	-393.053	228.789	23.588
270	2.69000	1129.650	352.595	476.832	887.320	536.877	610.718	855.676	589.842	288.868	903.487	488.210	34.394	897.728	254.524	673.980	1138.585	140.811	567.569	1381.755	207.550	473.540	317.412	596.712	589.675	-85.841	634.092	661.953	-522.712	658.667	825.200	-507.782	607.065	873.243	-656.293	650.011	791.138	-717.104	618.953	718.333	302.223	248.897	604.148	-55.273	219.150	365.090	-473.832	173.334	169.603	-540.043	217.599	186.356	-458.742	173.628	40.471	-393.052	228.710	23.589
271	2.70000	1129.377	352.381	476.586	887.040	536.813	610.618	855.638	589.881	288.942	903.248	488.329	34.382	897.562	254.429	673.750	1138.458	140.777	567.787	1381.601	207.351	473.387	317.446	596.460	589.806	-85.915	633.881	662.941	-523.211	658.690	826.680	-507.610	606.421	873.992	-656.480	649.726	792.600	-717.148	619.117	719.765	302.215	248.627	603.934	-55.292	218.787	365.139	-473.661	172.329	169.273	-539.964	216.329	186.261	-458.852	173.362	40.175	-393.127	228.617	23.580
272	2.71000	1129.069	352.287	476.188	886.656	536.628	610.694	855.725	589.791	288.860	903.335	488.224	34.473	897.296	254.246	673.486	1138.344	140.954	567.906	1381.534	207.039	473.475	317.027	596.523	590.001	-86.182	633.708	663.775	-523.113	658.253	827.701	-507.482	605.978	874.853	-656.577	649.395	793.598	-717.271	618.974	721.396	302.172	248.379	603.855	-55.090	218.421	364.933	-473.536	171.336	169.071	-539.981	215.052	186.199	-458.839	172.997	39.917	-393.106	228.628	23.579
273	2.72000	1128.787	352.240	476.026	886.417	536.370	610.757	856.198	589.922	288.769	903.285	488.324	34.419	896.990	254.131	673.255	1138.128	141.005	567.940	1381.422	206.844	473.606	316.634	596.362	590.029	-86.435	633.593	664.544	-523.098	658.081	828.569	-507.141	606.046	875.771	-656.839	649.136	795.225	-717.781	618.701	722.969	302.297	248.184	603.911	-55.061	217.951	364.700	-473.176	170.479	168.792	-539.912	213.859	185.968	-458.985	172.734	39.616	-393.145	228.537	23.568
274	2.73000	1128.507	352.053	475.723	886.161	536.259	610.863	856.175	589.983	288.828	903.218	488.318	34.488	896.703	254.125	673.081	1137.901	140.878	567.814	1381.276	206.828	473.953	316.300	596.115	589.948	-86.657	633.316	665.074	-523.096	657.808	829.450	-506.879	605.952	876.660	-657.015	648.997	796.748	-718.195	618.390	724.492	302.226	248.027	603.886	-55.008	217.575	364.421	-473.162	169.688	168.628	-539.790	212.876	185.815	-459.093	172.430	39.419	-393.202	228.625	23.587
275	2.74000	1128.147	351.889	475.415	885.969	536.133	610.707	856.174	590.197	288.988	903.300	488.294	34.414	896.449	254.092	672.918	1137.646	140.804	567.738	1381.250	206.785	474.378	315.792	595.848	589.966	-86.878	633.172	665.322	-522.608	657.243	830.312	-506.802	605.925	877.627	-656.897	648.669	798.223	-718.638	618.076	726.826	302.635	247.608	603.679	-54.971	216.978	364.030	-473.079	169.107	168.291	-540.007	212.115	185.778	-459.106	172.251	39.319	-393.179	228.574	23.468
276	2.75000	1127.863	351.731	475.170	885.732	536.191	610.681	856.020	590.114	288.827	903.178	488.346	34.447	896.342	254.024	672.757	1137.485	140.846	567.531	1381.279	206.763	474.776	315.527	595.562	590.110	-87.250	632.996	665.419	-522.627	657.138	831.415	-506.572	605.914	878.710	-657.013	648.596	800.101	-719.242	617.992	728.965	302.698	247.177	603.399	-54.954	216.545	363.726	-472.909	168.490	167.917	-540.085	211.434	185.577	-459.139	172.028	39.080	-393.084	228.545	23.562
277	2.76000	1127.528	351.650	475.000	885.474	536.111	610.653	855.746	589.970	288.875	903.235	488.255	34.453	896.136	253.939	672.646	1137.252	140.897	567.361	1381.301	206.754	475.045	315.099	595.250	590.297	-87.593	632.746	665.251	-523.000	657.597	832.740	-506.149	606.075	879.443	-657.116	648.377	801.837	-719.667	617.742	731.162	302.845	246.742	602.987	-54.966	216.110	363.230	-473.067	168.092	167.744	-540.175	210.671	185.350	-459.113	171.907	38.902	-393.154	228.499	23.513
278	2.77000	1127.282	351.555	474.824	885.259	536.118	610.674	855.408	589.695	288.804	903.146	488.218	34.415	896.082	253.916	672.457	1137.324	140.925	567.307	1381.332	206.564	475.084	314.724	594.796	590.514	-87.928	632.513	665.251	-522.935	657.625	833.466	-505.687	606.342	880.272	-657.367	648.076	803.492	-720.423	617.019	732.811	302.742	246.305	602.728	-54.961	215.699	362.919	-473.209	167.761	167.240	-540.379	210.206	185.291	-459.279	171.819	38.817	-393.220	228.432	23.522
279	2.78000	1126.898	351.498	474.583	884.985	536.072	610.724	855.386	589.545	288.867	903.120	488.242	34.271	896.089	253.859	672.405	1137.332	141.156	567.458	1381.424	206.462	475.088	314.360	594.385	590.602	-88.174	632.331	665.252	-522.902	657.468	833.905	-505.437	606.263	880.860	-657.487	647.584	804.496	-720.808	615.778	734.506	302.571	245.739	602.638	-55.238	215.255	362.582	-473.287	167.420	167.074	-540.431	209.874	185.141	-459.367	171.783	38.457	-393.191	228.466	23.517
280	2.79000	1126.547	351.481	474.451	884.689	535.989	610.804	855.339	589.383	288.998	903.099	488.253	34.316	895.903	253.973	672.483	1137.296	141.296	567.708	1381.459	206.318	475.098	314.169	594.058	590.746	-88.365	631.905	665.480	-522.917	656.968	834.064	-505.238	606.047	881.113	-657.790	647.051	805.392	-721.510	614.757	735.908	302.401	245.482	602.422	-55.082	214.955	362.338	-473.571	167.009	166.860	-540.510	209.574	184.998	-459.588	171.740	38.372	-393.255	228.474	23.467
281	2.80000	1126.281	351.594	474.263	884.425	535.822	610.890	855.507	588.961	288.777	903.107	488.151	34.198	895.802	254.010	672.627	1137.392	141.500	567.924	1381.450	206.237	474.884	313.859	593.898	590.555	-88.634	631.428	665.850	-522.948	656.443	834.331	-505.161	605.512	881.270	-657.698	646.567	805.652	-722.210	614.507	736.729	302.146	245.268	602.496	-55.332	214.593	362.430	-473.719	166.775	166.797	-540.656	209.388	184.975	-459.824	171.647	38.148	-393.352	228.452	23.537
282	2.81000	1126.049	351.809	474.232	884.145	535.790	610.962	855.608	588.884	288.837	903.253	488.122	34.344	895.729	253.985	672.620	1137.474	141.624	568.193	1381.415	206.188	474.820	313.727	593.750	590.471	-88.832	631.084	666.070	-522.986	655.810	834.554	-505.200	604.834	881.488	-657.875	645.787	806.168	-722.349	614.296	737.380	301.841	245.311	602.526	-55.419	214.218	362.658	-473.978	166.384	166.792	-540.688	208.994	184.888	-459.959	171.549	37.887	-393.411	228.395	23.512
283	2.82000	1125.937	351.863	474.101	883.777	535.660	610.916	855.645	589.064	289.018	903.168	488.307	34.309	895.555	253.981	672.796	1137.439	141.834	568.480	1381.274	206.379	474.837	313.636	593.576	590.453	-88.963	630.678	666.322	-523.036	654.902	834.862	-505.233	603.988	881.641	-657.984	645.092	806.714	-722.342	613.726	737.773	301.904	245.009	602.574	-55.587	213.983	362.842	-473.919	166.188	166.440	-540.661	208.662	184.841	-460.163	171.348	37.896	-393.393	228.330	23.531
284	2.83000	1125.832	352.012	474.172	883.527	535.482	610.776	855.555	588.872	288.898	903.297	488.155	34.324	895.387	253.826	672.791	1137.504	141.907	568.672	1381.284	206.476	474.930	313.619	593.461	590.383	-88.978	630.362	666.449	-523.346	654.385	835.325	-505.150	602.877	881.858	-658.059	644.292	807.307	-722.442	612.853	738.201	301.893	244.859	602.601	-55.812	213.583	363.221	-473.982	165.763	166.497	-540.658	208.186	184.881	-460.153	171.105	37.718	-393.566	228.339	23.566
285	2.84000	1125.744	352.115	474.032	883.531	535.304	610.797	855.222	588.575	288.716	903.181	488.121	34.259	895.310	253.583	672.734	1137.524	142.003	568.731	1381.272	206.834	475.257	313.558	593.386	590.599	-89.133	630.173	666.488	-522.822	652.685	835.683	-505.144	601.777	882.285	-658.182	642.879	808.285	-722.186	611.709	738.886	301.808	244.859	602.737	-55.880	213.437	363.301	-473.865	165.341	166.234	-540.606	207.736	184.797	-459.953	170.985	37.593	-393.542	228.276	23.514
286	2.85000	1125.852	352.160	474.033	883.332	535.094	610.794	855.203	588.220	288.775	903.237	488.050	34.343	895.336	253.221	672.600	1137.562	142.021	568.716	1381.359	207.168	475.541	313.408	593.176	590.776	-89.454	629.903	666.345	-523.302	652.069	836.705	-504.887	600.733	883.129	-658.513	641.599	809.648	-722.302	609.849	740.515	301.883	244.730	602.754	-55.723	213.237	363.240	-473.703	165.054	166.301	-540.365	207.316	184.824	-460.040	170.836	37.640	-393.529	228.313	23.507
287	2.86000	1125.781	352.185	473.925	883.361	534.632	610.926	855.620	587.831	288.982	903.009	488.031	34.338	895.230	252.986	672.554	1137.583	142.064	568.646	1381.629	207.778	476.075	313.453	593.082	591.000	-89.798	629.751	665.954	-523.397	651.122	837.745	-504.754	599.961	884.065	-658.623	639.902	811.068	-722.534	608.101	742.211	301.879	244.518	603.073	-55.502	213.071	363.010	-473.357	164.717	166.248	-540.229	206.878	184.816	-459.787	170.826	37.485	-393.500	228.295	23.473
288	2.87000	1125.566	352.149	473.667	883.495	534.117	611.167	856.147	587.323	289.165	903.138	488.003	34.152	895.194	252.662	672.440	1137.603	142.142	568.319	1381.794	208.136	476.359	313.034	592.902	591.343	-90.321	629.462	665.528	-523.006	649.777	838.523	-504.176	599.300	884.957	-658.653	638.287	812.656	-723.004	605.651	743.564	301.616	244.351	603.314	-55.079	213.057	362.595	-473.201	164.362	166.282	-540.093	206.581	184.927	-459.800	170.617	37.550	-393.457	228.287	23.424
289	2.88000	1125.244	351.836	473.500	883.637	533.705	611.432	856.765	586.930	289.275	903.277	487.846	34.246	895.357	252.270	672.332	1137.757	142.201	568.117	1381.874	208.433	476.271	312.776	592.968	591.762	-90.922	629.259	665.033	-522.989	648.783	839.379	-503.620	598.660	885.858	-658.707	636.634	814.574	-723.183	603.464	745.569	302.044	244.331	603.406	-54.770	212.828	362.290	-472.726	164.072	166.359	-539.788	206.157	184.936	-459.542	170.739	37.381	-393.420	228.268	23.403
290	2.89000	1124.991	351.631	473.307	883.856	533.364	611.646	857.410	586.632	289.432	903.305	487.799	34.272	895.408	252.073	672.258	1137.760	142.294	567.818	1382.070	208.735	476.211	312.678	592.692	592.126	-91.468	628.923	664.471	-523.236	648.067	840.292	-503.397	598.035	886.601	-658.841	635.049	815.904	-723.636	601.462	747.776	302.295	244.316	603.397	-54.449	212.562	362.110	-472.610	163.706	166.358	-539.570	205.794	184.932	-459.509	170.679	37.414	-393.418	228.286	23.380
291	2.90000	1124.711	351.168	472.940	883.906	533.102	611.889	857.584	586.250	289.624	903.212	487.782	34.308	895.576	251.923	672.257	1137.781	142.408	567.527	1381.859	208.639	475.646	312.085	592.690	592.889	-91.972	628.549	664.385	-523.394	647.268	840.961	-503.172	597.314	887.494	-658.966	633.691	817.116	-724.237	599.881	749.778	302.540	243.989	603.403	-54.189	212.204	361.870	-472.365	163.359	166.311	-539.514	205.335	185.060	-459.494	170.481	37.437	-393.293	228.278	23.315
292	2.91000	1124.381	350.668	472.633	884.016	532.958	611.994	857.900	585.983	289.644	903.316	487.690	34.213	895.547	251.885	672.293	1137.915	142.756	567.415	1381.743	208.613	475.010	311.730	592.545	593.538	-92.279	628.260	664.557	-523.479	646.205	841.794	-503.085	596.487	888.225	-658.957	632.447	818.236	-724.864	598.503	751.189	302.741	243.772	603.282	-54.042	211.781	361.887	-472.232	162.709	166.355	-539.227	204.585	185.020	-459.588	170.255	37.328	-393.268	228.214	23.398
293	2.92000	1124.133	350.166	472.402	884.124	532.829	611.973	858.065	585.596	289.757	903.302	487.644	34.279	895.501	251.856	672.411	1137.899	143.187	567.216	1381.660	208.642	474.180	311.528	592.436	594.428	-92.508	628.010	665.118	-523.675	645.251	842.931	-503.194	595.370	888.973	-659.309	631.399	819.442	-725.149	597.120	752.200	302.843	243.669	603.016	-53.932	211.423	361.876	-472.016	161.879	166.186	-538.950	203.523	184.991	-459.471	169.960	37.071	-393.119	228.174	23.336
294	2.93000	1123.826	349.627	472.077	884.259	532.683	612.044	858.388	585.593	289.878	903.254	487.637	34.155	895.557	251.796	672.463	1137.854	143.421	566.963	1381.505	208.614	473.183	311.433	592.242	595.565	-92.726	627.635	665.770	-523.782	644.034	844.036	-503.417	594.086	889.815	-659.654	630.338	820.405	-725.682	595.551	753.763	303.064	243.285	602.956	-53.687	211.018	361.925	-471.707	161.028	166.068	-538.521	202.533	185.110	-459.321	169.696	37.000	-393.138	228.144	23.411
295	2.94000	1123.659	349.220	471.686	884.323	532.593	612.062	858.391	585.621	289.923	903.225	487.679	34.198	895.485	251.802	672.525	1137.825	143.551	566.694	1381.280	208.678	472.160	311.240	592.105	596.553	-93.142	627.394	666.519	-523.876	642.928	845.400	-503.362	592.646	891.031	-659.982	628.860	822.181	-725.682	594.228	754.808	303.176	243.003	602.973	-53.323	210.581	362.036	-471.196	159.977	166.251	-538.071	201.253	185.042	-459.248	169.262	36.995	-393.161	228.081	23.323
296	2.95000	1123.482	348.825	471.331	884.412	532.399	611.997	858.224	585.801	289.846	903.336	487.758	34.255	895.520	251.792	672.337	1137.738	143.664	566.368	1380.780	208.514	470.846	310.948	592.118	597.484	-93.622	627.236	667.141	-524.122	641.375	847.011	-503.207	591.141	892.327	-660.057	627.038	824.301	-725.412	592.343	755.941	303.255	242.881	603.264	-52.774	210.237	362.061	-470.527	159.050	165.807	-537.458	200.053	185.100	-459.001	168.838	36.926	-393.251	228.193	23.431
297	2.96000	1123.324	348.463	470.928	884.422	532.313	611.796	858.166	585.599	289.669	903.260	487.638	34.275	895.509	251.751	672.267	1137.524	143.776	565.772	1380.361	208.489	469.833	310.797	592.146	598.292	-94.061	627.022	667.599	-523.785	640.277	848.657	-502.699	589.765	894.123	-660.114	625.629	826.352	-725.986	590.988	759.178	303.359	242.824	603.671	-52.261	209.932	362.211	-470.203	158.478	165.827	-537.025	199.059	185.394	-458.620	168.479	36.810	-393.190	228.225	23.435
298	2.97000	1123.173	347.894	470.509	884.637	532.494	611.911	858.321	585.617	289.607	903.213	487.626	34.145	895.517	251.765	672.026	1137.222	143.709	565.384	1379.733	208.404	468.425	310.470	592.025	599.165	-94.465	626.642	668.005	-523.561	639.009	850.750	-502.224	588.741	896.049	-660.149	623.961	829.427	-726.101	589.276	762.210	303.447	242.778	604.154	-51.902	209.541	362.426	-469.749	157.953	165.785	-536.545	198.288	185.572	-458.380	168.126	36.960	-393.139	228.190	23.491
299	2.98000	1123.089	347.661	470.133	884.727	532.565	611.892	859.042	585.589	289.776	903.325	487.558	34.188	895.620	251.779	671.829	1137.019	143.625	564.721	1379.203	208.505	467.190	310.055	592.007	599.893	-94.944	626.446	668.591	-523.219	637.830	852.812	-501.684	587.654	898.111	-659.642	622.293	832.386	-726.537	587.238	765.696	303.837	242.702	604.572	-51.571	209.358	362.508	-469.252	157.380	165.717	-536.212	197.563	185.810	-458.064	167.817	37.064	-393.191	228.244	23.462
300	2.99000	1122.862	347.498	469.884	884.865	532.592	612.035	859.417	585.604	290.118	903.342	487.533	34.155	895.844	251.815	671.485	1136.892	143.727	564.102	1378.690	208.409	465.753	309.565	592.077	600.630	-95.197	626.055	669.396	-523.250	636.915	855.255	-501.149	586.784	900.382	-659.255	620.597	834.783	-727.004	585.186	769.346	304.119	242.776	605.001	-51.399	209.074	362.667	-468.898	156.961	165.477	-536.008	196.977	185.754	-457.887	167.668	37.048	-393.181	228.315	23.522
301	3.00000	1122.535	347.264	469.402	885.069	532.609	612.178	859.615	585.554	290.023	903.196	487.600	34.184	895.882	251.953	671.247	1136.789	143.793	563.267	1378.668	208.980	464.720	309.292	591.958	601.480	-95.694	625.535	670.304	-523.056	636.015	857.710	-500.654	585.893	902.602	-659.531	619.762	837.908	-726.960	583.748	772.902	304.295	242.819	605.007	-51.362	208.978	362.687	-468.867	156.673	165.416	-535.911	196.342	185.776	-457.932	167.372	37.144	-393.181	228.304	23.557
302	3.01000	1122.234	347.283	469.083	885.251	532.654	612.219	859.660	585.423	290.091	903.314	487.528	34.278	895.991	251.975	670.878	1136.624	144.048	562.478	1378.041	208.768	463.479	309.190	591.823	602.315	-96.019	625.208	671.297	-522.745	634.888	859.727	-500.149	584.902	904.694	-659.393	618.707	840.995	-726.903	582.225	775.311	304.545	242.616	604.867	-51.265	208.913	362.707	-468.511	156.336	165.280	-535.802	195.917	185.772	-457.631	167.214	37.017	-393.309	228.612	23.669
303	3.02000	1122.033	347.269	468.712	885.367	532.617	612.103	859.650	585.425	290.316	903.293	487.532	34.190	895.918	252.154	670.999	1136.324	144.423	561.764	1377.771	208.773	462.144	308.961	591.563	603.135	-96.091	624.853	672.578	-522.424	633.881	862.534	-499.555	583.804	907.172	-658.904	617.400	843.789	-726.685	581.400	778.902	304.419	242.219	604.649	-51.260	208.841	362.767	-468.315	156.246	165.254	-535.804	195.653	185.861	-457.476	167.252	37.022	-393.277	228.627	23.692
304	3.03000	1121.696	347.464	468.235	885.418	532.591	612.131	859.477	585.410	290.185	903.173	487.557	34.167	895.948	252.261	670.910	1136.094	144.758	561.214	1377.245	208.483	460.549	308.749	591.485	603.995	-96.252	624.182	673.990	-521.850	632.891	865.182	-499.271	582.956	909.512	-658.953	616.406	846.839	-726.585	580.166	781.333	304.445	242.195	604.395	-51.103	208.808	362.509	-468.320	156.089	165.431	-535.544	195.548	185.786	-457.386	167.192	36.971	-393.274	228.606	23.667
305	3.04000	1121.494	347.610	467.826	885.449	532.536	612.061	859.028	585.570	289.925	903.336	487.545	34.110	895.877	252.491	670.870	1135.882	144.897	560.733	1376.707	208.710	459.305	308.433	591.248	604.832	-96.214	623.681	675.545	-521.901	632.334	867.780	-498.746	582.351	912.218	-658.461	615.433	849.471	-726.208	579.417	784.639	304.389	241.817	604.291	-50.910	208.747	362.463	-468.000	156.009	165.192	-535.593	195.473	185.869	-457.331	167.298	37.103	-393.146	228.539	23.644
306	3.05000	1121.209	347.773	467.390	885.345	532.619	611.916	858.574	585.932	289.855	903.187	487.609	34.135	895.686	252.653	670.816	1135.640	145.051	560.389	1375.952	208.854	458.171	308.207	591.154	605.464	-96.057	623.198	677.639	-521.359	631.478	870.090	-498.724	581.333	915.125	-657.861	614.727	851.949	-726.124	578.625	787.144	304.384	241.973	604.225	-50.852	208.579	362.509	-467.829	155.982	165.444	-535.547	195.385	185.900	-457.249	167.247	37.141	-393.207	228.629	23.656
307	3.06000	1120.960	347.827	466.979	885.230	532.721	611.717	858.223	586.350	289.597	903.129	487.617	34.185	895.566	252.908	670.599	1135.386	145.143	560.203	1375.614	209.197	457.273	308.111	591.130	606.228	-95.953	622.756	679.659	-520.948	630.439	873.244	-498.169	580.534	917.874	-657.829	614.004	855.343	-725.569	577.607	790.369	305.018	241.882	604.136	-50.820	208.601	362.757	-467.917	155.705	165.397	-535.416	195.162	185.790	-457.216	167.102	37.066	-393.206	228.634	23.647
308	3.07000	1120.624	347.990	466.587	885.347	532.638	611.677	858.134	586.763	289.445	903.074	487.836	34.177	895.502	252.942	670.445	1135.218	145.309	560.038	1375.279	209.419	456.434	307.867	591.119	606.781	-95.794	622.400	681.750	-520.253	629.217	876.575	-497.320	579.045	920.946	-657.335	612.544	858.483	-725.082	576.606	793.302	305.212	241.828	604.185	-50.994	208.421	362.884	-467.818	155.449	165.383	-535.463	194.800	185.703	-457.180	167.014	36.927	-393.233	228.610	23.680
309	3.08000	1120.404	348.099	466.232	884.998	532.752	611.599	858.152	587.047	289.508	902.977	487.956	34.194	895.250	252.881	670.243	1135.031	145.444	559.939	1374.865	209.380	455.688	307.799	591.179	607.423	-95.991	622.109	683.628	-519.842	628.101	879.955	-496.269	577.461	923.579	-656.485	611.001	862.362	-724.403	575.359	797.128	305.379	241.932	603.878	-51.192	208.333	363.117	-467.820	155.026	165.242	-535.559	194.139	185.703	-457.187	166.800	36.972	-393.245	228.613	23.720
310	3.09000	1120.211	348.187	465.858	884.851	532.712	611.523	858.082	587.233	289.490	902.943	488.008	34.148	895.028	253.003	670.014	1134.844	145.594	559.723	1374.417	209.432	455.359	307.527	591.302	608.063	-95.877	621.903	685.128	-518.601	626.360	883.332	-495.268	576.082	927.255	-655.619	608.940	865.902	-723.683	573.452	801.003	305.241	241.951	603.722	-51.365	208.359	363.171	-467.640	154.851	165.002	-535.528	193.695	185.637	-457.272	166.543	36.752	-393.430	228.660	23.648
